Date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
2022-01-11,23.0,22.625,25.666666666666668,25.375,22.125,29.0,29.416666666666668,24.458333333333332,30.125,26.25,26.125,28.625,26.166666666666668,34.708333333333336,27.916666666666668,24.583333333333332,24.166666666666668,22.333333333333332,20.75,20.625,22.625,21.875,27.0,25.25,26.916666666666668,27.666666666666668,29.0,26.25,25.333333333333332,23.791666666666668,34.916666666666664,27.041666666666668,31.583333333333332,28.75,19.958333333333332
2022-01-12,39.083333333333336,39.958333333333336,40.208333333333336,40.458333333333336,38.041666666666664,41.666666666666664,41.25,39.125,46.708333333333336,39.291666666666664,43.083333333333336,42.208333333333336,35.875,43.375,31.166666666666668,34.083333333333336,35.333333333333336,25.041666666666668,26.0,25.416666666666668,22.958333333333332,26.75,28.375,34.833333333333336,31.833333333333332,48.791666666666664,57.375,43.666666666666664,45.458333333333336,44.583333333333336,50.458333333333336,41.875,45.791666666666664,41.041666666666664,39.416666666666664
2022-01-13,21.208333333333332,21.375,23.041666666666668,21.666666666666668,20.833333333333332,20.916666666666668,24.208333333333332,24.5,25.958333333333332,24.833333333333332,25.791666666666668,23.75,22.916666666666668,32.416666666666664,22.458333333333332,26.791666666666668,29.541666666666668,23.75,23.666666666666668,29.958333333333332,24.083333333333332,27.166666666666668,27.041666666666668,25.375,24.875,25.583333333333332,23.208333333333332,23.041666666666668,23.333333333333332,22.041666666666668,31.041666666666668,31.5,26.125,24.041666666666668,20.916666666666668
2022-01-14,103.875,108.625,100.66666666666667,107.16666666666667,99.33333333333333,105.0,88.25,80.75,109.08333333333333,89.83333333333333,86.04166666666667,84.0,67.66666666666667,97.375,62.916666666666664,54.291666666666664,55.833333333333336,82.0,80.83333333333333,83.66666666666667,81.04166666666667,92.16666666666667,90.45833333333333,96.29166666666667,98.54166666666667,70.88888888888889,114.25,117.66666666666667,115.41666666666667,134.5,117.95833333333333,91.29166666666667,75.66666666666667,110.41666666666667,70.41666666666667
2022-01-15,75.41666666666667,77.95833333333333,72.66666666666667,73.65217391304348,79.5,83.70833333333333,72.04166666666667,73.5,78.125,66.125,62.0,64.82608695652173,65.66666666666667,69.125,59.125,59.75,60.608695652173914,79.79166666666667,78.83333333333333,79.16666666666667,84.58333333333333,86.08333333333333,84.95833333333333,87.33333333333333,96.5,49.125,94.58333333333333,75.45833333333333,92.25,87.91666666666667,96.0,53.125,58.416666666666664,65.54166666666667,67.58333333333333
2022-01-16,22.791666666666668,22.708333333333332,23.666666666666668,22.666666666666668,22.416666666666668,23.708333333333332,28.166666666666668,23.458333333333332,27.958333333333332,25.833333333333332,28.125,26.25,23.75,28.833333333333332,25.125,29.25,28.75,22.708333333333332,22.625,22.166666666666668,24.791666666666668,26.5,27.583333333333332,27.416666666666668,25.75,22.5,24.166666666666668,24.833333333333332,23.541666666666668,23.666666666666668,27.208333333333332,24.625,29.208333333333332,25.75,26.541666666666668
2022-01-17,37.083333333333336,32.708333333333336,35.375,34.041666666666664,35.791666666666664,37.25,39.583333333333336,32.75,46.333333333333336,38.0,41.333333333333336,38.875,33.5,36.541666666666664,33.25,37.416666666666664,37.083333333333336,29.625,26.416666666666668,31.791666666666668,24.5,32.916666666666664,34.291666666666664,37.916666666666664,35.791666666666664,37.166666666666664,39.375,38.125,39.625,37.583333333333336,44.708333333333336,34.65217391304348,35.875,44.916666666666664,39.26086956521739
2022-01-18,78.625,82.25,75.66666666666667,81.95833333333333,80.29166666666667,79.58333333333333,75.54166666666667,70.04166666666667,85.45833333333333,66.875,69.91666666666667,65.66666666666667,55.916666666666664,71.41666666666667,52.25,50.75,49.666666666666664,55.833333333333336,54.291666666666664,56.458333333333336,51.666666666666664,61.23809523809524,62.75,66.625,67.66666666666667,75.66666666666667,78.58333333333333,76.625,79.625,75.25,77.95833333333333,56.625,57.083333333333336,74.25,63.458333333333336
2022-01-19,76.75,79.45833333333333,77.75,78.45833333333333,83.16666666666667,81.29166666666667,83.83333333333333,88.625,86.66666666666667,78.875,83.66666666666667,76.83333333333333,86.08333333333333,91.54166666666667,82.54166666666667,87.29166666666667,85.04166666666667,82.75,82.83333333333333,78.54166666666667,80.625,92.5,84.5,77.41666666666667,83.91666666666667,73.66666666666667,76.04166666666667,63.666666666666664,76.33333333333333,72.83333333333333,70.54166666666667,82.625,81.75,71.45833333333333,82.125
2022-01-20,55.458333333333336,55.041666666666664,48.333333333333336,49.583333333333336,52.541666666666664,55.333333333333336,49.833333333333336,48.5,48.958333333333336,44.125,48.166666666666664,45.708333333333336,60.458333333333336,63.583333333333336,57.833333333333336,53.708333333333336,54.208333333333336,59.833333333333336,59.291666666666664,55.0,58.25,54.75,53.541666666666664,59.083333333333336,61.583333333333336,58.0,59.875,45.916666666666664,54.5,55.541666666666664,61.708333333333336,49.541666666666664,48.208333333333336,47.375,47.958333333333336
2022-01-21,78.08333333333333,80.25,73.20833333333333,73.91666666666667,78.125,79.91666666666667,70.54166666666667,73.33333333333333,77.70833333333333,68.91666666666667,73.5,70.41666666666667,64.33333333333333,92.04166666666667,82.79166666666667,79.66666666666667,78.95833333333333,84.625,87.0,77.08333333333333,81.91666666666667,82.75,80.58333333333333,87.25,92.66666666666667,81.04166666666667,85.58333333333333,70.83333333333333,73.0,79.58333333333333,81.95833333333333,77.875,77.625,72.375,77.16666666666667
2022-01-22,140.5,141.5,143.66666666666666,141.33333333333334,146.70833333333334,144.125,140.91666666666666,142.375,149.29166666666666,135.95833333333334,131.66666666666666,132.83333333333334,127.45833333333333,141.125,119.5,100.33333333333333,97.5,120.875,119.83333333333333,108.625,109.66666666666667,127.91666666666667,122.375,125.25,129.75,137.08333333333334,142.95833333333334,139.33333333333334,138.25,143.54166666666666,149.25,137.20833333333334,128.83333333333334,149.54166666666666,127.20833333333333
2022-01-23,165.16666666666666,169.33333333333334,157.58333333333334,163.29166666666666,170.95833333333334,171.91666666666666,152.66666666666666,164.375,170.29166666666666,153.75,154.75,158.79166666666666,148.45833333333334,157.45833333333334,134.04166666666666,128.25,125.125,150.75,148.5,135.79166666666666,138.75,127.91666666666667,122.375,162.95833333333334,129.75,181.45833333333334,184.08333333333334,167.58333333333334,177.04166666666666,182.79166666666666,176.58333333333334,157.95833333333334,128.83333333333334,171.0,153.29166666666666
2022-01-24,190.91666666666666,169.33333333333334,157.58333333333334,163.29166666666666,170.95833333333334,171.91666666666666,152.66666666666666,164.375,170.29166666666666,153.75,154.75,158.79166666666666,148.45833333333334,157.45833333333334,134.04166666666666,156.58333333333334,151.75,150.75,148.5,135.79166666666666,138.75,127.91666666666667,122.375,162.95833333333334,129.75,190.66666666666666,190.70833333333334,185.25,186.45833333333334,182.79166666666666,198.75,157.95833333333334,128.83333333333334,171.0,153.29166666666666
2022-01-25,104.91304347826087,108.63636363636364,103.8695652173913,103.8695652173913,103.08333333333333,104.58333333333333,97.875,105.41666666666667,111.45833333333333,109.625,109.73913043478261,109.25,88.375,93.875,83.95833333333333,81.16666666666667,79.20833333333333,110.29166666666667,108.91666666666667,85.95833333333333,90.58333333333333,109.625,105.875,101.5,112.04166666666667,103.95833333333333,108.0,112.5,105.375,109.29166666666667,119.625,103.16666666666667,92.08333333333333,142.33333333333334,135.58333333333334
2022-01-26,104.91304347826087,19.041666666666668,103.8695652173913,103.8695652173913,18.285714285714285,104.58333333333333,19.19047619047619,20.333333333333332,21.08695652173913,19.5,109.73913043478261,18.166666666666668,88.375,20.541666666666668,19.347826086956523,21.5,21.333333333333332,20.391304347826086,20.916666666666668,21.875,21.25,23.625,19.791666666666668,19.869565217391305,20.75,103.95833333333333,108.0,22.0,19.125,19.166666666666668,23.166666666666668,21.5,20.458333333333332,23.916666666666668,24.291666666666668
2022-01-27,21.208333333333332,20.875,21.166666666666668,21.666666666666668,20.8,20.541666666666668,23.0,26.916666666666668,27.1,29.47826086956522,26.708333333333332,25.375,20.875,21.291666666666668,21.375,26.09090909090909,25.47826086956522,19.458333333333332,19.75,20.608695652173914,20.0,23.375,21.695652173913043,19.916666666666668,20.869565217391305,19.625,108.0,31.208333333333332,20.565217391304348,22.791666666666668,27.708333333333332,23.791666666666668,22.565217391304348,34.0,38.391304347826086
2022-01-28,27.166666666666668,28.75,26.541666666666668,30.0,19.625,26.541666666666668,28.583333333333332,29.625,30.25,30.125,28.875,27.791666666666668,17.458333333333332,19.833333333333332,19.375,23.5,24.291666666666668,17.875,17.833333333333332,22.375,19.666666666666668,22.416666666666668,18.375,19.875,21.0,24.166666666666668,26.375,30.666666666666668,28.875,28.333333333333332,29.916666666666668,25.083333333333332,22.958333333333332,34.333333333333336,37.75
2022-01-29,30.666666666666668,30.666666666666668,29.208333333333332,33.291666666666664,29.125,31.291666666666668,33.875,30.583333333333332,38.208333333333336,35.333333333333336,37.291666666666664,31.291666666666668,23.458333333333332,26.541666666666668,23.0,29.416666666666668,28.958333333333332,21.166666666666668,20.304347826086957,23.416666666666668,20.541666666666668,24.0,28.5,24.041666666666668,24.833333333333332,27.708333333333332,29.125,59.041666666666664,35.416666666666664,37.666666666666664,53.791666666666664,31.208333333333332,31.916666666666668,41.833333333333336,43.458333333333336
2022-01-30,138.875,148.875,128.95833333333334,184.66666666666666,128.66666666666666,141.91666666666666,117.58333333333333,119.33333333333333,129.0,124.16666666666667,117.79166666666667,115.75,100.625,101.54166666666667,90.375,78.25,77.5,85.08333333333333,83.25,80.29166666666667,74.82608695652173,97.5,103.04166666666667,95.75,100.875,141.82608695652175,145.5,176.75,164.54166666666666,172.375,147.0,106.45833333333333,97.20833333333333,132.5,122.56521739130434
2022-01-31,30.666666666666668,31.625,28.083333333333332,29.583333333333332,32.75,29.791666666666668,26.041666666666668,28.916666666666668,23.458333333333332,23.916666666666668,19.916666666666668,30.291666666666668,22.375,33.5,23.333333333333332,24.0,29.25,32.416666666666664,32.458333333333336,38.291666666666664,40.125,51.958333333333336,49.208333333333336,33.666666666666664,38.708333333333336,38.75,33.5,35.333333333333336,31.541666666666668,34.833333333333336,45.833333333333336,28.25,20.791666666666668,28.75,21.208333333333332
2022-02-01,21.666666666666668,22.791666666666668,21.583333333333332,21.916666666666668,22.875,21.416666666666668,23.125,23.166666666666668,21.75,21.583333333333332,22.083333333333332,22.208333333333332,20.291666666666668,27.125,23.083333333333332,22.125,23.833333333333332,20.708333333333332,20.791666666666668,21.166666666666668,19.75,26.958333333333332,25.75,21.875,22.291666666666668,19.333333333333332,20.833333333333332,20.458333333333332,20.958333333333332,21.208333333333332,23.083333333333332,24.833333333333332,24.958333333333332,23.291666666666668,18.791666666666668
2022-02-02,22.166666666666668,23.375,23.208333333333332,23.791666666666668,21.416666666666668,21.416666666666668,26.083333333333332,24.666666666666668,26.958333333333332,24.541666666666668,23.708333333333332,22.75,19.583333333333332,24.0,22.916666666666668,24.875,25.333333333333332,18.458333333333332,18.0,20.125,20.041666666666668,24.375,26.833333333333332,20.416666666666668,21.875,21.125,21.916666666666668,27.291666666666668,27.25,23.916666666666668,37.625,22.875,26.0,30.791666666666668,22.916666666666668
2022-02-03,21.25,21.375,21.666666666666668,21.75,22.125,22.666666666666668,23.25,23.958333333333332,21.0,22.958333333333332,21.291666666666668,21.083333333333332,21.083333333333332,23.833333333333332,23.458333333333332,21.458333333333332,22.916666666666668,21.333333333333332,19.583333333333332,20.791666666666668,21.0,23.833333333333332,24.25,21.291666666666668,22.25,19.416666666666668,22.0,22.0,21.791666666666668,21.875,38.541666666666664,24.291666666666668,23.958333333333332,24.833333333333332,27.375
2022-02-04,22.958333333333332,23.791666666666668,22.333333333333332,23.375,24.5,25.541666666666668,22.291666666666668,23.041666666666668,23.083333333333332,25.333333333333332,23.375,23.166666666666668,20.666666666666668,24.0,24.708333333333332,22.291666666666668,23.791666666666668,25.666666666666668,24.375,22.875,22.0,24.458333333333332,23.916666666666668,23.708333333333332,25.208333333333332,20.125,22.541666666666668,20.625,21.833333333333332,21.833333333333332,24.708333333333332,25.291666666666668,23.375,26.166666666666668,24.125
2022-02-05,22.333333333333332,23.083333333333332,22.625,22.25,24.5,21.708333333333332,22.791666666666668,22.708333333333332,23.863636363636363,24.958333333333332,23.708333333333332,23.208333333333332,21.375,23.666666666666668,24.958333333333332,22.041666666666668,23.291666666666668,24.125,23.875,23.833333333333332,21.541666666666668,26.25,23.791666666666668,22.25,23.833333333333332,20.625,20.25,22.375,22.208333333333332,22.833333333333332,25.791666666666668,25.833333333333332,23.208333333333332,25.666666666666668,24.47826086956522
2022-02-06,23.958333333333332,24.458333333333332,24.083333333333332,25.125,25.916666666666668,23.708333333333332,25.0,25.583333333333332,25.375,26.125,24.458333333333332,24.375,21.875,24.791666666666668,24.875,21.625,23.541666666666668,22.166666666666668,21.5,23.125,20.75,26.083333333333332,23.416666666666668,23.5,25.416666666666668,22.5,23.041666666666668,22.041666666666668,22.458333333333332,22.708333333333332,26.0,26.0,24.791666666666668,28.458333333333332,23.166666666666668
2022-02-07,22.791666666666668,22.708333333333332,23.041666666666668,24.041666666666668,22.958333333333332,22.458333333333332,28.791666666666668,24.708333333333332,25.5,23.75,26.125,24.041666666666668,20.333333333333332,24.833333333333332,22.208333333333332,26.708333333333332,26.958333333333332,20.791666666666668,20.25,23.708333333333332,24.5,24.25,27.875,23.0,23.666666666666668,22.958333333333332,21.375,22.416666666666668,23.958333333333332,23.708333333333332,31.5,24.208333333333332,25.041666666666668,27.208333333333332,25.6
2022-02-08,27.125,26.208333333333332,28.083333333333332,27.916666666666668,29.041666666666668,28.083333333333332,31.416666666666668,27.208333333333332,32.5,32.541666666666664,28.75,26.708333333333332,24.208333333333332,26.416666666666668,23.666666666666668,28.875,31.166666666666668,21.375,19.166666666666668,25.875,20.833333333333332,25.666666666666668,30.666666666666668,27.75,26.291666666666668,28.458333333333332,26.958333333333332,31.375,35.083333333333336,29.416666666666668,37.791666666666664,25.583333333333332,29.791666666666668,31.125,30.952380952380953
2022-02-09,63.25,68.75,61.125,66.83333333333333,62.5,69.83333333333333,58.0,52.708333333333336,61.5,51.13636363636363,53.958333333333336,46.5,41.958333333333336,40.125,34.541666666666664,43.5,43.333333333333336,33.458333333333336,35.791666666666664,33.875,32.208333333333336,53.541666666666664,60.27777777777778,52.375,50.166666666666664,74.625,81.875,65.29166666666667,76.83333333333333,73.58333333333333,97.45833333333333,44.958333333333336,47.666666666666664,51.416666666666664,48.375
2022-02-10,74.29166666666667,75.4,74.91666666666667,77.375,76.54166666666667,81.25,75.83333333333333,75.625,83.27272727272727,73.25,71.125,65.375,74.08333333333333,71.95833333333333,69.73913043478261,71.75,71.70833333333333,69.83333333333333,68.16666666666667,69.625,67.375,94.08333333333333,96.875,74.70833333333333,77.58333333333333,84.16666666666667,83.66666666666667,72.125,86.34782608695652,81.75,106.04166666666667,67.375,66.5,73.875,71.58333333333333
2022-02-11,75.5,73.125,75.625,82.0,79.29166666666667,80.58333333333333,68.0,64.41666666666667,77.125,71.95833333333333,68.04166666666667,62.0,64.72222222222223,56.0,47.333333333333336,59.833333333333336,56.791666666666664,60.125,61.208333333333336,61.083333333333336,58.125,78.41666666666667,78.58333333333333,70.5,72.04166666666667,79.70833333333333,83.79166666666667,70.875,81.75,77.625,107.65217391304348,63.625,63.416666666666664,80.54166666666667,74.91666666666667
2022-02-12,53.333333333333336,53.833333333333336,54.333333333333336,55.333333333333336,53.5,54.958333333333336,53.5,51.041666666666664,57.041666666666664,56.333333333333336,55.125,52.791666666666664,52.75,52.708333333333336,51.916666666666664,55.125,54.333333333333336,54.25,56.416666666666664,60.0,62.708333333333336,64.95833333333333,65.54166666666667,59.0,56.583333333333336,51.958333333333336,55.708333333333336,49.958333333333336,55.25,51.583333333333336,59.75,52.708333333333336,56.416666666666664,52.708333333333336,62.958333333333336
2022-02-13,68.375,74.25,73.70833333333333,73.47826086956522,73.04166666666667,70.66666666666667,72.95833333333333,73.95833333333333,73.33333333333333,66.66666666666667,71.78260869565217,70.58333333333333,70.125,73.41666666666667,68.375,66.375,64.875,62.416666666666664,63.458333333333336,62.583333333333336,62.916666666666664,62.30434782608695,58.875,66.25,71.375,66.95833333333333,67.0,59.0,72.20833333333333,70.0,67.41666666666667,69.875,69.70833333333333,66.70833333333333,65.33333333333333
2022-02-14,28.916666666666668,30.0,27.125,28.875,29.791666666666668,28.416666666666668,27.458333333333332,27.708333333333332,28.208333333333332,28.875,26.5,26.708333333333332,24.25,25.333333333333332,26.041666666666668,21.625,24.666666666666668,29.583333333333332,28.833333333333332,31.083333333333332,31.708333333333332,33.875,33.916666666666664,27.458333333333332,30.208333333333332,25.666666666666668,27.833333333333332,28.291666666666668,28.125,28.916666666666668,35.958333333333336,29.541666666666668,26.333333333333332,30.75,28.666666666666668
2022-02-15,25.333333333333332,26.041666666666668,24.208333333333332,24.958333333333332,24.5,23.25,24.291666666666668,22.666666666666668,24.708333333333332,26.291666666666668,24.5,23.75,21.25,21.666666666666668,22.625,25.625,25.541666666666668,22.375,21.791666666666668,21.666666666666668,22.25,25.25,26.541666666666668,22.333333333333332,23.833333333333332,21.75,22.916666666666668,24.208333333333332,23.5,24.333333333333332,27.5,25.583333333333332,25.541666666666668,27.541666666666668,25.666666666666668
2022-02-16,25.916666666666668,25.791666666666668,26.125,26.208333333333332,25.125,23.625,26.875,25.5,27.125,29.666666666666668,27.125,26.333333333333332,21.833333333333332,23.666666666666668,23.458333333333332,23.041666666666668,26.125,21.476190476190474,19.714285714285715,23.458333333333332,21.875,25.416666666666668,27.565217391304348,23.75,25.5,23.375,23.083333333333332,26.791666666666668,25.375,25.708333333333332,29.625,28.416666666666668,26.5,30.583333333333332,31.125
2022-02-17,40.083333333333336,42.25,38.208333333333336,38.166666666666664,36.541666666666664,40.833333333333336,32.958333333333336,35.125,38.333333333333336,33.0,36.625,33.833333333333336,32.5,35.0,30.285714285714285,38.083333333333336,37.083333333333336,32.0,19.714285714285715,32.0,32.5,36.208333333333336,37.583333333333336,33.5,33.416666666666664,42.291666666666664,45.416666666666664,47.291666666666664,48.833333333333336,47.083333333333336,50.666666666666664,35.833333333333336,35.083333333333336,38.833333333333336,39.625
2022-02-18,50.916666666666664,53.375,53.208333333333336,47.266666666666666,54.333333333333336,53.208333333333336,53.666666666666664,56.541666666666664,55.0,47.0,50.5,51.041666666666664,45.458333333333336,51.708333333333336,47.5,54.5,53.458333333333336,54.0,49.733333333333334,58.083333333333336,53.541666666666664,58.208333333333336,56.458333333333336,55.291666666666664,61.333333333333336,49.458333333333336,46.875,52.083333333333336,52.041666666666664,52.375,46.875,49.333333333333336,46.875,54.5,56.791666666666664
2022-02-19,21.958333333333332,23.666666666666668,20.958333333333332,23.375,22.958333333333332,22.625,22.125,21.958333333333332,22.083333333333332,23.333333333333332,22.791666666666668,23.208333333333332,22.625,23.625,42.541666666666664,21.625,23.833333333333332,22.25,22.666666666666668,21.208333333333332,21.208333333333332,24.5,23.875,22.125,23.5,20.166666666666668,20.458333333333332,24.583333333333332,23.5,22.708333333333332,25.25,24.291666666666668,22.791666666666668,25.25,25.0
2022-02-20,22.541666666666668,23.333333333333332,21.875,24.0,24.916666666666668,22.041666666666668,23.5,25.416666666666668,24.666666666666668,24.666666666666668,23.583333333333332,27.541666666666668,22.5,29.166666666666668,21.916666666666668,21.958333333333332,24.125,21.416666666666668,21.708333333333332,22.416666666666668,20.083333333333332,25.541666666666668,22.208333333333332,21.291666666666668,27.0,26.791666666666668,23.75,27.583333333333332,26.25,27.083333333333332,32.458333333333336,28.583333333333332,21.125,28.916666666666668,26.583333333333332
2022-02-21,22.541666666666668,23.083333333333332,21.416666666666668,22.666666666666668,23.041666666666668,22.5,22.791666666666668,22.125,23.458333333333332,23.125,23.041666666666668,23.375,22.291666666666668,23.875,23.416666666666668,22.083333333333332,25.208333333333332,22.708333333333332,22.5,22.125,19.916666666666668,24.625,23.375,22.208333333333332,22.608695652173914,23.583333333333332,23.208333333333332,24.166666666666668,22.875,23.166666666666668,25.625,23.916666666666668,22.875,27.916666666666668,26.375
2022-02-22,22.833333333333332,22.958333333333332,22.0,23.5,26.041666666666668,22.666666666666668,22.166666666666668,22.875,22.625,24.291666666666668,23.52173913043478,22.565217391304348,21.375,24.291666666666668,24.083333333333332,22.625,24.625,23.583333333333332,21.791666666666668,23.416666666666668,20.791666666666668,25.82608695652174,24.130434782608695,23.833333333333332,25.041666666666668,24.0,23.958333333333332,22.041666666666668,24.291666666666668,24.083333333333332,29.833333333333332,26.458333333333332,23.291666666666668,27.791666666666668,23.375
2022-02-23,27.083333333333332,28.708333333333332,29.0,32.291666666666664,30.125,23.46153846153846,31.416666666666668,26.958333333333332,33.5,28.291666666666668,29.916666666666668,29.458333333333332,27.458333333333332,29.25,23.625,26.208333333333332,27.5,22.5,17.166666666666668,24.833333333333332,20.916666666666668,27.25,30.333333333333332,24.25,24.166666666666668,31.0,30.166666666666668,31.333333333333332,35.666666666666664,37.291666666666664,41.625,31.208333333333332,31.708333333333332,30.958333333333332,26.125
2022-02-24,43.541666666666664,43.0,46.875,47.791666666666664,43.125,54.07142857142857,49.75,38.041666666666664,57.94117647058823,42.041666666666664,46.583333333333336,39.875,39.583333333333336,38.391304347826086,33.541666666666664,38.541666666666664,37.916666666666664,29.416666666666668,33.0,31.041666666666668,25.208333333333332,34.458333333333336,33.583333333333336,30.791666666666668,29.666666666666668,43.5,49.56521739130435,51.666666666666664,53.041666666666664,50.916666666666664,65.83333333333333,35.791666666666664,40.958333333333336,44.416666666666664,41.791666666666664
2022-02-25,103.125,108.125,92.04166666666667,104.75,96.125,110.75,84.41666666666667,78.58333333333333,95.66666666666667,79.66666666666667,78.5,70.875,70.76190476190476,66.125,61.041666666666664,61.583333333333336,60.083333333333336,69.45833333333333,66.25,66.33333333333333,61.91304347826087,92.04166666666667,91.83333333333333,82.125,79.95833333333333,114.20833333333333,123.29166666666667,111.83333333333333,128.13636363636363,126.125,163.375,67.58333333333333,71.66666666666667,88.29166666666667,70.54166666666667
