date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20240723,0,PM2.5,45,55,43,47,48,30,39,48,35,39,46,38,27,,22,31,30,20,27,25,19,8,26,29,27,23,20,50,51,46,33,60,,52,29
20240723,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,0,PM10,78,76,66,77,58,62,62,68,58,64,83,59,55,,51,51,43,28,40,47,43,32,54,46,45,42,41,95,81,65,55,96,,81,61
20240723,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,0,AQI,64,75,60,65,67,56,56,67,54,57,67,55,53,,51,51,43,43,40,47,43,32,52,46,45,42,41,73,70,64,53,82,,72,56
20240723,1,PM2.5,40,51,43,48,42,34,37,40,36,41,44,33,27,,29,34,32,22,26,27,19,10,28,24,24,29,26,46,42,44,41,58,,40,36
20240723,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,1,PM10,69,70,66,75,52,56,58,52,59,57,68,52,59,,73,57,47,29,42,50,40,38,59,41,42,50,51,84,67,60,57,87,,64,68
20240723,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,1,AQI,60,70,60,67,59,53,54,57,55,58,62,51,55,,62,54,47,41,42,50,40,38,55,41,42,50,51,67,59,62,58,79,,57,59
20240723,2,PM2.5,47,56,43,39,41,29,41,42,36,31,44,31,24,,28,36,34,24,27,26,21,11,29,21,22,41,35,53,45,47,45,50,,30,34
20240723,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,2,PM10,76,72,63,71,50,61,66,57,59,47,68,47,65,,67,64,51,30,42,53,41,38,67,37,42,66,69,91,70,66,73,81,,46,58
20240723,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,2,AQI,65,77,60,61,58,56,58,59,55,47,62,47,58,,59,57,51,38,42,52,41,38,59,37,42,58,60,73,63,65,63,69,,46,54
20240723,3,PM2.5,49,57,47,37,48,38,46,41,46,29,35,42,24,,26,43,41,25,27,27,23,12,27,23,22,59,50,62,48,47,51,46,,25,30
20240723,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,3,PM10,76,75,68,71,60,65,74,56,79,45,56,63,65,,63,78,60,31,43,53,45,37,61,49,45,87,99,110,75,71,70,74,,42,52
20240723,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,3,AQI,68,78,65,61,67,58,64,58,65,45,53,59,58,,57,64,58,36,43,52,45,37,56,49,45,80,75,84,67,65,70,64,,42,51
20240723,4,PM2.5,48,54,45,39,46,46,43,42,43,50,44,43,35,,26,47,42,27,27,29,25,15,28,27,23,64,55,60,,52,50,41,,44,30
20240723,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,4,PM10,72,75,68,73,60,68,71,55,73,70,75,65,79,,59,78,60,32,47,54,49,41,59,57,48,88,101,104,,75,71,71,,76,54
20240723,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,4,AQI,67,74,63,62,64,64,61,59,62,69,63,60,65,,55,65,59,39,47,52,49,41,55,54,48,87,76,82,,72,69,61,,63,52
20240723,5,PM2.5,53,59,40,40,45,47,34,39,42,56,42,42,28,,25,44,35,27,25,28,28,17,29,35,29,63,51,58,54,59,56,47,,60,32
20240723,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,5,PM10,78,80,60,71,58,66,56,50,69,78,74,64,65,,54,66,51,32,37,55,52,44,61,57,60,79,94,98,85,78,78,72,,100,54
20240723,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,5,AQI,73,80,57,61,63,65,53,55,60,77,62,59,58,,52,62,51,39,37,53,51,44,56,54,55,85,72,79,74,80,77,65,,82,52
20240723,6,PM2.5,55,59,,40,45,57,33,43,39,48,40,39,28,,30,44,33,,22,28,24,19,31,42,34,61,46,59,50,62,49,43,,67,38
20240723,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,6,PM10,76,82,,70,59,68,55,60,60,70,78,61,64,,63,63,50,,31,51,47,44,62,55,66,70,86,94,79,78,74,76,,109,63
20240723,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,6,AQI,75,80,,60,63,78,53,60,55,67,64,56,57,,57,62,50,,32,51,47,44,56,59,58,83,68,80,69,84,68,63,,90,57
20240723,7,PM2.5,55,49,,41,51,52,34,45,27,36,35,35,32,,31,40,32,24,20,27,22,22,30,40,32,57,40,60,48,59,46,48,,63,30
20240723,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,7,PM10,72,71,,67,64,64,59,65,48,61,74,59,63,,68,57,43,31,27,49,42,47,55,48,62,63,81,93,76,74,74,78,,99,48
20240723,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,7,AQI,75,68,,59,70,72,55,63,48,56,62,55,57,,59,57,46,35,29,49,42,47,53,57,56,78,66,82,67,80,64,67,,85,48
20240723,8,PM2.5,55,43,,38,46,46,37,43,28,23,36,36,31,,34,46,39,27,27,32,28,22,29,30,25,53,36,62,50,56,43,41,,58,39
20240723,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,8,PM10,71,66,,60,58,58,63,64,56,45,77,62,62,,77,64,49,37,43,52,45,47,46,38,49,57,77,96,78,66,75,81,,91,63
20240723,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,8,AQI,75,60,,55,64,64,57,60,53,45,64,56,56,,64,64,55,39,43,51,45,47,46,43,49,73,64,84,69,77,63,66,,79,57
20240723,9,PM2.5,53,43,33,37,33,43,40,47,30,31,37,38,38,,35,48,37,25,31,20,29,24,29,24,25,51,,61,49,51,42,38,,52,40
20240723,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,9,PM10,71,69,63,62,54,56,64,74,59,49,75,67,74,,53,63,51,50,50,34,45,45,57,38,39,55,,92,71,57,75,70,,85,71
20240723,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,9,AQI,73,60,57,56,52,60,57,65,55,49,63,59,62,,52,67,53,50,50,34,45,45,54,38,39,70,21,83,68,70,63,60,,72,61
20240723,10,PM2.5,52,32,31,,28,46,31,38,32,42,35,41,41,,36,34,24,26,24,22,27,22,23,20,27,40,40,57,42,43,35,20,,52,41
20240723,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,10,PM10,66,64,59,,54,52,52,65,63,57,66,69,81,,,52,37,53,49,32,43,36,25,34,32,47,69,84,66,48,71,43,,78,76
20240723,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,10,AQI,72,57,55,8,52,64,51,58,57,59,58,60,66,,52,51,37,52,49,39,43,36,33,38,39,57,60,78,59,60,61,43,,72,63
20240723,11,PM2.5,49,31,31,33,33,48,31,34,32,44,36,30,30,,30,30,19,24,26,23,31,23,21,24,24,26,43,41,32,30,24,20,,33,39
20240723,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
