date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20241117,0,PM2.5,15,13,13,11,15,12,12,13,11,10,11,9,11,11,9,10,10,11,10,9,4,9,14,12,8,10,11,11,15,11,7,11,9,9,9
20241117,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,0,PM10,86,,85,70,79,71,77,77,75,72,79,64,63,64,63,64,58,52,34,31,19,25,32,53,48,48,63,83,,55,37,75,50,69,58
20241117,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,0,AQI,68,19,68,60,65,61,64,64,63,61,65,57,57,57,57,57,54,51,34,31,19,25,32,52,48,48,57,67,22,53,37,63,50,60,54
20241117,1,PM2.5,12,11,11,10,12,10,9,12,11,10,10,9,11,11,8,7,9,11,9,7,5,7,10,13,8,12,15,12,12,14,10,10,8,11,9
20241117,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,1,PM10,72,,70,67,65,61,64,68,74,71,71,61,66,68,53,46,49,53,35,29,23,21,26,61,55,67,93,81,,72,42,73,44,78,59
20241117,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,1,AQI,61,16,60,59,58,56,57,59,62,61,61,56,58,59,52,46,49,52,35,29,23,21,26,56,53,59,72,66,18,61,42,62,44,64,55
20241117,2,PM2.5,7,7,8,8,8,5,6,8,8,8,7,6,7,8,6,7,10,10,8,6,5,7,9,13,8,12,14,11,9,9,9,7,5,10,10
20241117,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,2,PM10,44,,54,50,41,40,45,46,52,54,47,42,48,51,40,43,49,53,30,26,22,21,25,64,63,65,87,70,,45,67,56,28,70,60
20241117,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,2,AQI,44,20,52,50,41,40,45,46,51,52,47,42,48,51,40,43,49,52,30,26,22,21,25,57,57,58,69,60,18,45,59,53,28,60,55
20241117,3,PM2.5,7,6,6,6,8,5,5,6,6,7,5,4,6,6,5,7,7,8,6,6,3,5,5,11,6,11,14,7,6,7,7,5,5,7,8
20241117,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,3,PM10,43,,37,36,42,40,34,35,37,44,33,30,37,39,34,40,36,44,23,28,16,19,18,61,55,63,87,46,,35,71,43,26,51,45
20241117,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,3,AQI,43,20,37,36,42,40,34,35,37,44,33,30,37,39,34,40,36,44,23,28,16,19,18,56,53,57,69,46,20,35,61,43,26,51,45
20241117,4,PM2.5,7,5,4,4,8,6,3,5,5,6,3,3,5,4,3,3,3,4,3,4,3,3,2,8,3,10,12,5,6,7,7,3,6,5,6
20241117,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,4,PM10,40,,27,27,42,41,24,27,30,43,20,25,32,26,21,21,20,25,11,21,16,14,13,43,32,59,75,34,,32,61,28,26,38,35
20241117,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,4,AQI,40,18,27,27,42,41,24,27,30,43,20,25,32,26,21,21,20,25,21,21,16,17,16,43,32,55,63,34,18,32,56,28,26,38,35
20241117,5,PM2.5,6,6,5,4,6,4,4,4,4,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,2,7,8,4,6,8,8,3,5,4,4
20241117,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,5,PM10,37,,32,28,32,32,29,26,23,25,16,20,22,21,17,19,18,13,7,17,12,10,10,18,20,41,52,26,,37,46,21,21,31,25
20241117,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,5,AQI,37,17,32,28,32,32,29,26,23,25,21,20,22,21,17,19,18,20,20,17,20,18,19,19,20,41,51,26,16,37,46,21,21,31,25
20241117,6,PM2.5,4,5,5,5,4,3,4,5,4,3,2,3,3,2,2,3,3,2,2,2,1,1,1,2,1,2,3,4,5,6,5,2,4,4,3
20241117,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,6,PM10,25,,31,29,23,28,30,31,26,21,13,21,20,17,14,22,18,11,8,10,8,8,9,13,13,20,24,25,,32,28,20,18,27,22
20241117,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,6,AQI,25,17,31,29,23,28,30,31,26,21,20,21,20,17,15,22,18,20,20,20,20,17,18,19,17,20,24,25,17,32,28,20,20,27,22
20241117,7,PM2.5,4,5,4,4,4,2,3,5,5,3,3,4,3,2,2,4,4,2,3,2,1,2,9,2,1,3,3,4,4,5,4,3,4,3,3
20241117,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,7,PM10,23,,26,24,21,21,25,26,26,19,15,29,20,16,14,25,20,11,11,11,7,9,27,12,13,20,19,28,,27,30,18,18,23,19
20241117,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,7,AQI,23,17,26,24,21,21,25,26,26,19,17,29,20,16,15,25,20,17,20,18,19,12,27,18,15,20,19,28,17,27,30,19,20,23,19
20241117,8,PM2.5,4,5,4,4,4,1,3,4,4,3,3,4,3,3,3,6,5,,3,2,2,2,39,3,2,2,3,4,4,4,4,2,4,3,3
20241117,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,8,PM10,23,,25,22,21,20,22,24,25,22,21,28,22,18,18,33,25,,12,13,10,9,78,16,16,19,20,26,,26,24,19,17,26,15
20241117,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,8,AQI,23,16,25,22,21,20,22,24,25,22,21,28,22,18,18,33,25,,20,17,17,13,64,16,16,19,20,26,15,26,24,19,20,26,18
20241117,9,PM2.5,3,5,4,3,4,2,3,4,4,3,3,3,4,3,2,5,8,6,3,2,2,2,3,2,1,3,3,4,3,4,3,2,4,4,2
20241117,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,9,PM10,22,,23,20,20,18,21,28,21,22,18,23,22,17,14,27,32,24,10,14,10,9,9,13,12,22,20,24,,19,26,17,18,29,14
20241117,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,9,AQI,22,17,23,20,20,18,21,28,21,22,18,23,22,17,14,27,32,24,20,16,18,15,14,17,16,22,20,24,16,19,26,19,19,29,18
20241117,10,PM2.5,3,4,3,3,3,2,2,3,3,2,3,2,3,3,2,3,4,2,2,2,1,2,1,2,1,3,4,3,3,3,3,2,4,3,2
20241117,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,10,PM10,20,,20,17,19,17,17,20,16,15,14,15,18,15,15,14,16,8,7,9,7,8,5,11,12,19,24,20,,17,39,15,17,19,13
20241117,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,10,AQI,20,18,20,17,19,17,18,20,18,19,19,15,18,15,15,20,17,20,20,19,20,17,18,19,17,19,24,20,18,19,39,20,20,19,18
20241117,11,PM2.5,3,3,3,2,3,1,1,2,3,2,3,2,3,2,3,2,3,1,2,2,1,2,1,2,1,2,3,3,3,3,2,2,4,2,2
20241117,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,11,PM10,18,,16,15,16,15,15,16,13,14,19,12,16,11,14,9,12,6,7,8,6,8,4,10,9,15,21,19,,16,35,14,15,17,11
20241117,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,11,AQI,20,20,19,19,19,18,19,18,19,19,19,17,20,16,14,21,19,21,20,20,20,18,20,19,18,18,21,19,19,20,35,20,20,20,18
20241117,12,PM2.5,3,3,3,2,3,1,1,2,3,2,3,2,3,3,3,2,2,1,2,2,1,2,1,1,1,2,3,2,2,3,2,2,4,3,2
20241117,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,12,PM10,16,,15,15,14,12,14,15,13,12,15,12,17,14,14,9,9,8,7,8,6,8,4,8,9,14,17,16,,15,30,14,15,18,10
20241117,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,12,AQI,20,20,19,19,19,20,19,19,19,19,19,17,20,15,15,21,20,21,20,20,20,19,20,20,18,18,19,20,20,21,30,20,20,20,18
20241117,13,PM2.5,3,4,3,3,3,1,1,2,3,2,4,2,3,2,2,3,3,2,3,2,1,1,1,1,1,2,3,2,3,3,2,2,4,3,2
20241117,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,13,PM10,16,,14,14,15,14,12,13,12,13,16,11,16,12,9,13,11,7,7,7,5,7,3,8,7,13,17,15,,15,10,13,15,17,11
20241117,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,13,AQI,20,20,19,19,19,20,20,19,20,19,19,17,20,16,15,22,21,21,19,20,20,19,20,20,18,19,19,20,19,21,19,20,20,20,18
20241117,14,PM2.5,3,4,3,3,3,1,1,2,4,2,4,2,3,2,3,4,4,2,3,1,1,1,1,1,1,2,3,2,3,3,3,2,5,3,3
20241117,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,14,PM10,17,,13,13,15,14,12,12,14,15,21,13,16,12,14,22,19,9,7,6,5,7,3,7,7,12,17,14,,16,16,13,15,20,15
20241117,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,14,AQI,21,20,19,19,19,20,20,19,20,19,21,17,20,16,15,22,19,20,19,20,21,18,20,20,18,19,18,20,19,20,19,20,20,20,19
20241117,15,PM2.5,3,3,3,3,3,1,2,2,4,3,4,2,3,3,3,5,5,2,3,2,1,1,1,2,1,2,4,3,3,3,2,3,,3,4
20241117,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,15,PM10,17,,14,13,15,14,13,14,15,16,18,13,16,13,15,24,20,9,10,7,5,6,3,8,9,15,19,14,,15,7,13,,21,21
20241117,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,15,AQI,20,20,19,19,19,20,20,19,20,20,19,17,20,16,15,24,20,20,18,21,20,18,20,20,18,19,19,20,20,20,19,20,,21,21
20241117,16,PM2.5,3,3,3,3,3,2,2,3,4,4,4,2,4,3,3,4,4,2,4,2,2,1,1,2,2,2,4,3,3,4,4,3,5,4,6
20241117,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,16,PM10,17,,15,15,15,14,14,16,17,18,18,13,19,15,15,21,18,9,12,8,7,7,3,10,10,15,19,17,,16,,14,14,23,26
20241117,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,16,AQI,20,20,18,19,18,19,20,19,20,20,19,17,19,15,15,21,18,19,18,20,20,18,3,19,18,18,19,19,19,20,19,20,19,23,26
20241117,17,PM2.5,5,4,4,4,4,2,3,3,5,6,4,2,4,3,3,4,3,4,6,2,2,2,2,3,2,3,5,5,3,4,5,2,5,5,8
20241117,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,17,PM10,21,,19,16,16,14,17,17,23,26,16,16,20,17,15,16,15,15,13,9,8,10,5,13,14,17,23,27,,17,7,12,15,31,32
20241117,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,17,AQI,21,17,19,17,17,18,17,17,23,26,19,16,20,17,15,20,18,17,14,19,19,15,5,17,17,18,23,27,17,18,14,20,19,31,32
20241117,18,PM2.5,10,4,6,7,5,3,5,4,8,13,7,6,6,5,5,6,8,6,16,5,8,9,5,6,4,7,9,7,7,6,24,5,9,12,9
20241117,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,18,PM10,30,,24,28,22,18,24,20,38,46,33,35,24,26,21,22,27,23,26,22,25,31,11,23,22,31,39,34,,22,26,16,29,54,33
20241117,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,18,AQI,30,11,24,28,22,18,24,20,38,46,33,35,24,26,21,22,27,23,26,22,25,31,13,23,22,31,39,34,12,22,35,17,29,52,33
20241117,19,PM2.5,14,5,10,10,8,9,9,5,11,19,13,10,10,10,5,15,12,10,16,13,9,11,4,9,6,6,7,10,12,9,20,15,29,18,9
20241117,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,19,PM10,39,,37,38,32,32,36,19,43,61,57,44,36,41,20,47,37,32,22,46,29,39,11,35,28,29,28,38,,31,53,36,78,64,31
20241117,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,19,AQI,39,11,37,38,32,32,36,19,43,56,54,44,36,41,20,47,37,32,23,46,29,39,15,35,28,29,28,38,18,31,52,36,64,57,31
20241117,20,PM2.5,11,8,11,10,12,8,9,6,11,19,16,11,17,17,4,20,14,11,11,20,10,20,15,10,8,9,11,11,11,15,22,9,24,23,10
20241117,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,20,PM10,33,,38,36,41,29,36,20,42,65,61,45,48,50,18,55,40,30,18,60,32,59,32,37,32,36,38,40,,41,28,47,71,69,32
20241117,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,20,AQI,33,15,38,36,41,29,36,20,42,58,56,45,48,50,18,53,40,30,18,55,32,55,32,37,32,36,38,40,16,41,32,47,61,60,32
20241117,21,PM2.5,14,11,10,12,11,11,10,7,13,22,20,12,9,14,5,13,13,8,11,16,11,22,27,11,8,11,14,15,15,20,28,14,24,30,10
20241117,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,21,PM10,39,,37,40,36,36,36,22,45,71,73,43,26,43,21,39,37,22,16,44,35,52,51,38,32,37,42,54,,48,42,43,69,84,32
20241117,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,21,AQI,39,21,37,40,36,36,36,22,45,61,62,43,26,43,21,39,37,22,16,44,35,51,51,38,32,37,42,52,22,48,42,43,60,67,32
20241117,22,PM2.5,15,14,11,15,13,14,12,10,16,24,24,16,6,9,4,14,14,7,12,12,10,21,15,12,17,12,14,17,20,22,36,13,13,32,12
20241117,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,22,PM10,40,,40,48,37,40,43,29,49,81,87,54,20,30,16,39,37,20,18,35,32,43,30,37,60,38,41,53,,52,72,42,45,85,36
20241117,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,22,AQI,40,24,40,48,37,40,43,29,49,66,69,52,20,30,16,39,37,20,18,35,32,43,30,37,55,38,41,52,29,51,61,42,45,68,36
20241117,23,PM2.5,16,15,14,17,15,14,12,12,20,21,16,18,7,8,4,13,14,9,10,12,10,18,13,20,30,17,21,15,22,26,48,7,12,34,12
20241117,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,23,PM10,44,,48,50,39,43,44,32,60,75,59,60,23,26,15,36,37,24,16,32,33,38,25,54,80,50,59,49,,62,66,34,47,88,33
20241117,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241117,23,AQI,44,27,48,50,39,43,44,32,55,63,55,55,23,26,15,36,37,24,16,32,33,38,25,52,65,50,55,49,32,56,67,34,47,69,33
