date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20241226,0,SO2,2,1,4,3,4,2,3,1,4,2,6,3,2,1,4,1,2,1,3,2,1,2,1,3,4,1,2,1,1,1,3,1,4,1,1
20241226,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,0,NO2,13,10,12,9,11,8,11,21,4,5,2,7,3,2,2,2,7,3,4,9,4,4,8,12,3,15,4,12,8,10,12,5,3,8,1
20241226,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,0,O3,52,62,52,57,54,61,53,51,52,58,63,53,59,56,45,61,54,66,64,56,60,55,57,59,55,53,54,52,54,,50,59,58,58,70
20241226,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,0,CO,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.1
20241226,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,1,SO2,2,1,5,3,4,2,4,1,4,2,6,3,2,1,3,1,1,3,3,2,1,2,1,1,4,1,2,1,1,,3,1,4,2,1
20241226,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,1,NO2,12,10,16,10,16,10,13,21,5,5,5,7,3,2,3,7,15,2,4,6,4,3,7,11,4,13,2,11,9,,16,5,3,8,1
20241226,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,1,O3,52,60,47,55,48,58,50,50,49,57,58,48,58,54,43,54,39,66,63,58,59,51,55,59,53,53,56,49,51,,45,58,56,57,68
20241226,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,1,CO,0.1,0.1,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.2,,0.3,0.1,0.3,0.2,0.1
20241226,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,2,SO2,2,1,4,4,5,2,4,1,4,2,6,2,2,2,4,2,3,1,3,2,1,2,1,3,4,1,1,1,1,,2,2,5,2,2
20241226,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,2,NO2,12,9,18,12,17,11,17,21,9,4,4,13,5,1,3,6,11,2,4,6,4,3,6,10,3,14,3,18,9,13,10,5,4,7,1
20241226,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,2,O3,51,59,43,52,48,56,46,48,44,59,57,37,54,53,41,53,43,67,62,57,58,45,54,59,50,51,55,36,46,,50,58,54,58,66
20241226,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,2,CO,0.1,0.1,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.1,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.1,0.1,0.2,0.2,0.3,0.3,0.1,0.3,0.2,0.1
20241226,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,3,SO2,2,1,5,4,5,2,4,1,4,2,6,1,2,2,4,2,3,1,3,2,1,2,1,3,4,1,2,1,1,,1,2,4,1,1
20241226,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,3,NO2,12,10,16,11,16,12,17,22,11,4,11,16,6,2,3,8,27,10,4,9,4,3,7,11,4,15,3,17,9,,12,4,4,6,2
20241226,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,3,O3,51,58,44,52,48,56,46,44,43,58,56,36,53,52,40,49,28,58,62,52,53,48,54,58,51,50,54,37,47,,49,58,54,58,66
20241226,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,3,CO,0.1,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.1,,0.2,0.1,0.1,0.2,0.1
20241226,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,4,SO2,3,2,4,4,6,2,3,1,4,2,6,1,2,2,4,1,3,1,3,2,3,3,1,3,4,1,2,1,1,1,1,2,5,2,2
20241226,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,4,NO2,13,10,14,10,16,14,15,24,10,11,19,17,5,4,6,28,44,23,15,7,3,3,6,10,5,13,2,13,10,14,12,5,6,5,2
20241226,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,4,O3,49,53,45,52,48,54,46,30,44,49,38,32,48,49,35,13,2,39,39,55,53,45,49,56,43,50,56,39,42,,47,57,51,57,65
20241226,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,4,CO,0.1,0.2,0.2,0.3,0.3,0.4,0.3,0.2,0.2,0.3,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.1,0.2,0.1,0.2,0.2,0.1,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.1,0.1,0.2,0.1
20241226,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,7,SO2,3,1,5,5,5,3,4,1,5,3,7,1,3,3,4,1,3,1,3,2,3,2,1,3,4,2,3,2,1,,2,3,5,3,3
20241226,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,7,NO2,19,16,17,14,18,15,18,30,19,5,11,29,5,3,4,36,34,31,16,7,2,6,5,7,7,10,4,12,12,,15,6,7,6,2
20241226,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,7,O3,43,48,43,49,45,50,45,27,35,56,48,24,53,47,37,10,4,29,39,56,56,51,57,54,46,47,51,48,45,,45,54,53,56,66
20241226,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,7,CO,0.2,0.2,0.2,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.4,0.2,0.3,0.4,0.4,0.1,0.3,0.1,0.2,0.1,0.2,0.3,0.2,0.3,0.2,0.2,,0.2,0.1,0.2,0.2,0.1
20241226,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,8,SO2,3,2,5,5,4,3,4,2,5,4,7,1,4,3,5,1,3,3,1,2,3,2,1,3,4,2,3,1,1,2,2,3,6,3,2
20241226,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,8,NO2,18,16,21,15,17,17,21,28,11,5,4,28,11,5,5,24,27,39,2,34,5,6,27,8,10,11,7,19,12,13,16,7,6,5,1
20241226,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,8,O3,45,48,39,49,46,48,42,38,43,55,56,26,48,46,36,21,8,21,61,26,54,50,37,52,43,45,48,40,47,,42,52,54,56,66
20241226,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,8,CO,0.2,0.2,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.3,0.2,0.3,0.4,0.5,0.2,0.4,0.7,0.7,0.1,0.5,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.4,0.3,0.1,0.2,0.2,0.2
20241226,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,9,SO2,3,2,6,5,6,3,4,2,5,3,7,1,4,3,4,2,3,3,1,,1,2,1,1,4,2,3,2,2,,3,3,6,3,3
20241226,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,9,NO2,16,13,16,15,14,13,21,26,12,7,4,22,10,4,5,21,24,31,35,,5,6,12,8,10,15,10,17,9,,13,7,9,6,1
20241226,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
