date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20241226,0,PM2.5,11,9,9,8,10,8,9,7,8,7,8,6,9,8,8,6,7,5,5,7,5,5,6,5,4,7,7,7,6,7,7,6,7,9,7
20241226,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,0,PM10,37,35,33,32,35,31,28,29,28,28,20,23,34,31,21,23,20,11,10,21,16,19,20,17,13,32,31,36,30,29,38,28,28,38,18
20241226,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,0,AQI,37,35,33,32,35,31,28,29,28,28,20,23,34,31,21,23,20,21,20,21,19,19,20,19,18,32,31,36,30,29,38,28,28,38,22
20241226,1,PM2.5,11,9,10,8,10,9,9,7,12,15,8,6,9,8,8,7,7,4,5,6,4,5,6,5,4,7,7,7,7,,7,6,7,8,7
20241226,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,1,PM10,34,33,33,31,34,30,29,28,27,26,18,22,32,29,23,26,22,10,10,18,15,17,18,15,12,25,22,32,30,28,29,24,24,33,16
20241226,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,1,AQI,34,33,33,31,34,30,29,28,27,26,19,22,32,29,23,26,22,21,20,19,19,17,18,19,17,25,22,32,30,28,29,24,24,33,22
20241226,2,PM2.5,10,9,10,8,10,9,10,7,9,7,8,8,10,9,9,7,8,4,4,6,4,5,5,5,4,6,6,7,7,8,6,6,7,7,6
20241226,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,2,PM10,32,31,31,30,31,27,28,28,27,23,16,25,32,31,25,26,21,10,9,16,14,16,16,14,12,24,18,32,27,25,35,22,23,29,15
20241226,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,2,AQI,32,31,31,30,31,27,28,28,27,23,18,25,32,31,25,26,21,21,20,18,19,16,17,19,16,24,18,32,27,25,35,22,23,29,21
20241226,3,PM2.5,9,9,10,8,10,9,10,8,9,7,8,8,9,9,9,8,8,5,4,6,4,5,5,5,4,7,7,7,7,,7,6,6,6,6
20241226,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,3,PM10,30,27,29,28,30,26,26,29,26,21,19,25,29,29,23,26,21,11,9,16,14,14,15,15,11,27,24,33,25,24,27,21,22,30,13
20241226,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,3,AQI,30,27,29,28,30,26,26,29,26,21,19,25,29,29,23,26,21,19,20,17,17,15,17,19,16,27,24,33,25,24,27,21,22,30,21
20241226,4,PM2.5,9,9,10,8,10,9,10,10,9,8,10,9,9,9,9,9,8,6,6,5,4,5,5,5,5,7,6,7,7,8,6,6,6,7,7
20241226,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,4,PM10,29,27,27,26,29,25,26,32,25,25,25,26,27,28,23,28,23,15,13,15,12,13,14,14,15,23,17,29,24,24,25,20,21,28,13
20241226,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226,4,AQI,29,27,27,26,29,25,26,32,25,25,25,26,27,28,23,28,23,15,13,18,17,15,16,18,15,23,18,29,24,24,25,20,21,28,21
20241226,7,PM2.5,9,10,9,7,11,9,9,9,9,8,9,9,9,8,9,10,12,7,7,4,3,4,4,6,5,10,8,6,7,,7,7,7,9,7
20241226,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
