date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20240718,0,PM2.5,12,12,15,15,10,9,11,9,13,11,12,11,17,,9,10,9,11,10,8,10,8,11,12,9,10,10,10,9,9,7,8,,12,9
20240718,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,0,PM10,35,24,34,36,36,31,37,23,42,32,55,29,37,,22,24,20,22,16,29,29,19,21,28,28,30,29,35,25,25,33,29,,49,20
20240718,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,0,AQI,35,27,34,36,36,31,37,23,42,32,53,29,37,,22,24,21,22,21,29,29,26,22,28,28,30,29,35,25,30,33,29,,49,20
20240718,1,PM2.5,16,13,17,17,11,13,12,9,14,11,12,11,17,,8,9,10,10,9,7,9,8,9,12,9,10,11,12,10,9,7,7,,14,10
20240718,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,1,PM10,41,28,38,40,42,39,39,21,44,36,55,34,35,,20,25,19,21,20,28,29,19,18,37,27,29,31,40,25,26,37,28,,52,24
20240718,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,1,AQI,41,28,38,42,42,39,39,21,44,36,53,34,35,,20,25,19,22,20,28,29,29,23,37,27,29,31,40,25,29,37,28,,51,24
20240718,2,PM2.5,16,14,16,17,12,14,11,10,15,10,13,10,14,,8,9,11,9,9,6,10,7,9,14,10,10,12,13,11,10,7,8,,15,10
20240718,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,2,PM10,40,30,43,42,41,41,37,21,45,42,51,34,32,,19,24,20,21,22,26,31,18,17,42,32,30,33,43,27,29,33,27,,54,23
20240718,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,2,AQI,40,30,43,42,41,41,37,21,45,42,51,34,32,,19,24,20,21,22,26,31,27,23,42,32,30,33,43,27,29,33,27,,52,23
20240718,3,PM2.5,17,14,14,16,11,15,11,10,14,9,11,10,13,,8,11,16,9,10,7,9,8,8,15,11,11,14,14,,12,11,7,,11,9
20240718,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,3,PM10,42,30,40,43,34,42,39,21,42,41,33,33,30,,19,30,24,21,23,28,28,18,17,43,35,33,46,49,,33,44,26,,45,21
20240718,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,3,AQI,42,30,40,43,34,42,39,21,42,41,33,33,30,,19,30,24,21,23,28,28,25,21,43,35,33,46,49,,33,44,26,,45,21
20240718,4,PM2.5,16,15,12,16,16,14,11,10,14,7,11,11,14,,8,12,15,9,10,7,9,8,9,17,12,13,15,16,15,14,14,8,,10,8
20240718,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,4,PM10,39,29,34,42,41,41,36,20,45,33,33,35,31,,19,28,22,22,24,26,28,19,18,44,37,41,52,52,37,39,41,27,,44,21
20240718,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,4,AQI,39,29,34,42,41,41,36,20,45,33,33,35,31,,19,28,22,22,24,26,28,25,18,44,37,41,51,51,37,39,41,27,,44,21
20240718,5,PM2.5,17,14,14,14,15,13,11,10,14,7,12,12,12,,8,12,14,9,11,8,9,9,9,16,12,14,15,17,15,15,14,10,,12,6
20240718,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,5,PM10,39,28,37,36,38,38,35,20,42,32,35,33,28,,18,29,23,21,25,28,28,20,20,41,38,45,48,52,37,41,49,28,,49,19
20240718,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,5,AQI,40,28,37,36,38,38,35,20,42,32,35,33,28,,18,29,23,21,25,28,28,20,20,41,38,45,48,51,37,41,49,28,,49,19
20240718,6,PM2.5,18,14,15,15,16,15,12,10,14,6,13,13,12,,8,11,13,10,11,8,10,10,11,15,13,15,16,19,16,17,18,8,,11,7
20240718,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,6,PM10,42,27,40,38,38,42,37,20,39,28,41,35,28,,19,27,22,23,24,29,28,24,23,38,39,46,53,56,41,44,39,32,,48,19
20240718,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,6,AQI,42,27,40,38,38,42,37,20,39,28,41,35,28,,19,27,22,23,24,29,28,24,23,38,39,46,52,53,41,44,39,32,,48,19
20240718,7,PM2.5,21,19,12,15,16,17,13,11,14,4,13,14,11,,7,12,15,10,11,9,10,11,12,15,11,21,19,18,19,17,21,6,,9,6
20240718,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,7,PM10,47,38,40,42,38,46,39,22,40,28,40,35,27,,19,29,25,24,25,30,26,26,28,38,31,60,60,55,45,41,43,25,,37,20
20240718,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,7,AQI,47,38,40,42,38,46,39,22,40,28,40,35,27,,19,29,25,24,25,30,26,26,28,38,31,55,55,53,45,41,43,25,,37,20
20240718,8,PM2.5,16,25,8,13,10,12,10,13,10,4,10,13,10,,6,11,13,12,12,10,9,13,12,12,11,25,23,18,18,16,20,4,,10,4
20240718,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,8,PM10,38,50,33,35,32,37,31,26,33,31,32,34,28,,17,28,25,28,28,27,24,30,28,31,33,62,68,54,45,42,43,17,,45,18
20240718,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,8,AQI,38,50,33,35,32,37,31,26,33,31,32,34,28,,22,28,25,28,28,27,25,30,28,31,33,56,59,52,45,42,43,29,,45,18
20240718,9,PM2.5,7,12,5,7,5,6,7,9,7,4,8,8,9,,7,8,9,12,13,8,8,14,13,11,12,18,16,13,10,10,11,4,,9,3
20240718,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,9,PM10,22,36,24,21,23,22,21,19,25,20,24,25,28,,18,21,21,31,30,18,21,33,30,33,32,46,46,40,29,27,59,15,,42,16
20240718,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,9,AQI,26,36,25,25,23,22,22,21,26,20,25,25,28,,24,21,21,31,30,26,30,33,30,33,32,46,46,40,29,27,55,30,,42,20
20240718,10,PM2.5,6,,3,5,5,5,7,6,7,,6,6,9,,6,6,6,9,7,6,7,13,12,6,8,7,6,8,6,6,6,4,,6,3
20240718,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,10,PM10,19,,21,17,20,17,20,17,21,12,18,21,24,,12,16,16,23,19,11,17,30,29,22,23,22,22,26,19,18,61,13,,25,11
20240718,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,10,AQI,32,1,31,32,24,27,28,28,31,30,18,27,25,,27,25,23,36,31,34,34,40,36,34,31,26,28,32,31,30,56,31,,28,23
20240718,11,PM2.5,6,,3,6,4,8,6,6,6,6,6,5,9,,6,5,6,5,4,6,5,10,9,3,4,5,5,5,5,5,4,5,,5,3
20240718,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,11,PM10,16,,17,14,17,23,15,15,15,11,16,15,22,,11,14,14,11,10,8,13,24,23,12,13,16,17,15,14,14,37,13,,19,11
20240718,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,11,AQI,35,33,36,35,29,33,36,33,35,32,26,30,28,,30,29,28,32,29,39,35,41,38,32,29,29,33,37,33,35,37,32,,31,24
20240718,12,PM2.5,6,5,4,6,5,6,6,6,7,7,6,5,10,,5,4,5,5,4,6,5,6,4,3,4,4,5,5,5,6,3,4,,5,3
20240718,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,12,PM10,16,12,17,13,16,15,14,15,15,11,13,14,22,,10,8,10,10,9,7,12,13,12,10,11,14,16,14,13,14,21,12,,19,12
20240718,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,12,AQI,39,37,36,35,29,35,36,33,36,33,31,30,29,,31,29,28,31,29,35,36,35,32,33,29,32,36,39,33,36,36,32,,30,25
20240718,13,PM2.5,6,5,4,6,5,6,6,5,7,7,6,4,10,,5,4,4,5,4,6,5,5,5,3,4,4,6,5,6,6,3,5,,5,4
20240718,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,13,PM10,15,10,15,12,15,14,13,14,13,11,13,12,22,,8,8,10,9,9,,9,12,12,8,10,14,16,13,13,14,16,12,,18,12
20240718,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
