date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20240807,0,PM2.5,18,22,27,24,25,18,24,22,27,12,18,20,37,45,28,27,27,76,72,50,50,24,29,43,34,20,21,20,20,15,24,18,,19,23
20240807,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,0,PM10,37,32,43,43,36,36,48,32,50,31,38,39,65,70,52,99,40,97,103,83,78,39,46,63,57,31,38,44,33,28,100,38,,38,33
20240807,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,0,AQI,37,32,43,43,37,36,48,32,50,31,38,39,58,63,51,75,40,102,97,69,69,39,46,60,54,32,38,44,33,35,75,38,,38,33
20240807,1,PM2.5,20,23,27,25,27,19,23,26,25,14,24,21,48,59,29,16,17,77,73,54,51,29,34,47,49,18,18,21,22,20,30,20,,22,19
20240807,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,1,PM10,40,35,43,48,40,36,51,39,46,33,57,42,82,84,51,55,26,99,101,87,76,42,55,63,80,30,33,48,38,37,59,40,,50,28
20240807,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,1,AQI,40,35,43,48,40,36,51,39,46,33,54,42,67,80,51,53,30,103,98,74,70,42,53,65,68,30,33,48,38,37,55,40,,50,28
20240807,2,PM2.5,23,23,28,25,29,23,23,27,25,14,23,21,43,47,30,24,23,70,69,44,49,29,32,67,63,19,26,23,24,21,38,21,,20,22
20240807,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,2,PM10,43,37,44,52,45,40,49,41,47,36,50,47,73,73,54,76,37,86,92,72,71,44,54,81,106,34,48,53,40,40,55,42,,50,32
20240807,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,2,AQI,43,37,44,51,45,40,49,41,47,36,50,47,62,65,52,63,37,94,93,62,68,44,52,90,85,34,48,52,40,40,54,42,,50,32
20240807,3,PM2.5,24,24,28,26,31,24,26,26,29,15,21,20,30,34,31,19,18,73,73,47,50,34,38,68,67,27,35,27,27,21,50,21,,19,20
20240807,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,3,PM10,44,40,46,54,51,43,51,39,55,37,48,46,53,55,60,60,30,93,93,73,71,48,64,86,109,47,64,65,47,43,,43,,46,29
20240807,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,3,AQI,44,40,46,52,51,43,51,39,53,37,48,46,52,53,55,55,30,98,98,65,69,49,57,92,90,47,57,58,47,43,69,43,,46,29
20240807,4,PM2.5,27,24,28,27,30,24,26,27,28,17,24,21,29,31,36,23,21,66,72,50,48,38,43,73,73,60,62,28,,21,74,22,,19,21
20240807,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
