date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20240721,0,PM2.5,12,12,17,8,14,10,20,27,19,20,27,22,26,,24,24,27,31,30,20,25,23,29,21,25,14,14,10,9,11,9,30,,15,22
20240721,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,0,PM10,31,26,37,24,32,30,46,57,45,47,60,50,64,,52,46,38,59,51,54,58,47,39,40,47,34,33,28,23,26,44,74,,40,46
20240721,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,0,AQI,40,40,38,39,38,38,46,54,45,47,55,50,57,,51,46,42,55,51,52,54,47,42,40,47,34,38,37,40,42,44,62,,40,46
20240721,1,PM2.5,11,9,15,7,11,8,15,20,12,12,20,16,21,,24,24,28,31,29,16,17,17,25,17,18,11,11,9,7,7,8,26,,13,23
20240721,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,1,PM10,29,24,32,22,30,27,38,47,35,34,46,39,48,,58,47,39,55,57,48,45,37,33,39,39,27,29,25,21,21,41,63,,36,50
20240721,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,1,AQI,39,38,37,37,37,35,38,47,35,34,46,39,48,,54,47,40,53,54,48,45,37,36,39,39,33,36,34,36,40,41,57,,36,50
20240721,2,PM2.5,10,8,13,7,11,8,12,16,11,9,17,12,18,,26,29,34,27,29,17,17,13,19,14,15,10,11,9,7,6,10,21,,11,22
20240721,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,2,PM10,29,23,29,21,28,24,35,39,33,28,40,32,45,,57,63,42,47,51,52,43,30,31,34,36,25,30,24,20,16,38,56,,34,51
20240721,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,2,AQI,36,33,35,34,35,31,35,39,33,34,40,32,45,,54,57,49,47,51,51,43,30,31,34,36,30,33,30,31,38,38,53,,34,51
20240721,3,PM2.5,,7,14,9,12,8,12,13,11,9,13,10,17,,27,36,43,23,25,12,15,12,16,12,12,11,11,11,,6,14,18,,12,18
20240721,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,3,PM10,,24,30,25,28,26,32,32,32,30,30,31,43,,58,71,54,40,46,40,38,28,29,34,31,25,30,26,,14,32,50,,37,45
20240721,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240721,3,AQI,,31,33,32,33,30,33,32,32,30,30,31,43,,54,61,60,40,46,40,38,30,31,34,31,29,32,30,,36,33,50,,37,45
