date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20241122,0,PM2.5,5,4,4,4,8,5,8,4,13,6,10,5,3,4,2,5,6,5,2,3,2,11,4,5,4,9,9,6,7,7,8,8,16,7,5
20241122,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,0,PM10,16,,13,11,21,15,30,12,43,19,27,17,9,10,5,12,12,8,4,9,3,25,10,12,11,24,26,19,,21,28,22,50,27,8
20241122,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,0,AQI,20,15,16,18,30,26,30,25,43,28,31,21,17,12,11,12,15,15,16,12,17,25,18,13,13,26,28,25,29,31,40,23,50,28,10
20241122,1,PM2.5,9,6,5,4,10,5,8,4,9,6,9,6,5,4,2,7,7,3,2,5,2,13,7,6,3,10,6,5,8,8,9,5,9,15,5
20241122,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,1,PM10,25,,14,12,27,15,25,12,29,21,37,24,15,11,5,19,14,5,4,13,6,28,15,19,10,23,18,15,,25,24,20,30,64,8
20241122,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,1,AQI,27,21,18,18,36,23,25,22,36,32,37,33,20,11,10,19,18,15,16,27,13,28,15,31,15,29,21,22,30,34,36,22,30,57,11
20241122,2,PM2.5,8,7,6,6,9,6,7,5,13,4,8,8,2,3,2,7,7,2,2,6,3,6,12,8,6,11,8,5,8,7,8,5,9,13,5
20241122,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,2,PM10,19,,18,19,26,18,24,13,54,15,35,29,7,10,5,20,13,4,4,17,8,17,22,21,16,26,26,15,,22,23,16,33,56,8
20241122,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,2,AQI,30,19,25,32,39,29,24,26,52,16,35,33,15,10,9,20,17,16,15,29,10,17,22,27,21,30,31,22,26,35,37,22,33,53,10
20241122,3,PM2.5,10,8,7,10,8,6,6,5,14,3,8,6,2,3,2,7,7,3,2,5,4,3,11,9,8,10,9,6,8,7,8,5,7,11,5
20241122,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,3,PM10,24,,23,38,24,18,21,13,64,12,35,21,6,9,4,18,14,5,3,14,10,9,20,23,21,26,28,20,,24,17,17,22,43,8
20241122,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,3,AQI,35,23,32,45,36,30,23,23,57,12,35,29,15,9,10,18,15,16,15,27,11,9,20,25,27,35,32,26,26,35,34,23,22,43,10
20241122,4,PM2.5,8,8,6,17,10,7,5,4,14,3,6,6,3,3,2,4,6,2,2,6,3,3,8,7,5,10,9,7,8,8,10,4,9,10,5
20241122,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,4,PM10,20,,20,41,31,20,17,10,69,12,28,20,8,9,5,11,11,4,4,18,6,8,15,16,14,26,33,26,,25,31,14,29,40,8
20241122,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,4,AQI,34,24,33,42,38,32,23,22,60,12,28,29,11,9,9,11,14,15,14,26,13,8,15,26,24,39,39,30,28,35,40,15,29,40,9
20241122,5,PM2.5,10,8,6,9,12,5,6,4,12,3,6,5,4,5,3,4,5,2,2,6,5,3,5,5,4,10,9,7,8,10,8,4,5,12,4
20241122,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241122,5,PM10,24,,20,24,39,16,19,10,59,13,27,19,11,17,6,10,10,4,4,19,11,8,10,14,11,25,33,25,,37,30,16,21,50,7
20241122,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
