date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220725,0,PM2.5,12,11,11,17,9,10,9,10,9,14,,9,5,7,6,7,8,6,4,9,5,6,7,6,4,7,10,29,44,44,17,16,14,12,27
20220725,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,0,PM10,27,27,28,33,20,29,24,16,24,36,37,22,14,,19,14,15,13,12,22,13,16,15,18,8,58,41,68,89,99,63,32,36,47,58
20220725,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,0,AQI,32,27,32,33,20,29,30,30,26,36,37,25,24,23,22,28,23,22,25,23,25,26,25,23,23,54,41,59,70,75,57,32,36,47,54
20220725,1,PM2.5,10,10,10,14,11,9,10,11,10,19,,9,8,7,9,8,8,3,4,10,7,7,8,6,4,8,9,31,37,25,20,15,11,17,32
20220725,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,1,PM10,22,23,23,,23,23,25,26,24,56,32,32,17,30,20,16,15,11,11,25,16,23,18,16,15,26,31,63,75,26,60,44,32,54,66
20220725,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,1,AQI,33,26,34,28,23,31,29,28,27,53,32,32,18,30,21,25,20,20,22,25,16,23,20,23,25,26,31,57,63,36,55,44,32,52,58
20220725,2,PM2.5,11,8,11,13,10,8,11,11,9,13,,9,8,7,10,9,10,7,5,10,7,7,9,6,5,7,9,33,13,12,25,12,13,19,28
20220725,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,2,PM10,24,19,25,,21,23,26,29,22,37,34,19,18,16,21,18,20,14,13,26,16,,22,17,24,14,31,58,31,17,53,32,39,63,56
20220725,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,2,AQI,29,23,30,27,21,25,26,29,26,37,34,23,18,16,21,18,20,16,19,26,16,17,22,22,24,20,31,54,31,22,52,32,39,57,53
20220725,3,PM2.5,11,9,12,15,8,9,11,11,10,13,,10,8,8,11,10,11,6,5,12,8,6,8,8,6,9,11,39,20,17,19,12,17,13,6
20220725,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,3,PM10,27,20,27,,19,26,26,21,26,40,31,13,18,,24,19,21,15,14,31,18,7,18,20,24,59,49,59,42,33,31,38,42,40,20
20220725,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220725,3,AQI,27,20,27,25,24,26,26,21,26,40,31,19,18,12,24,19,21,15,17,31,18,16,18,20,24,55,49,55,42,33,31,38,42,40,44
