date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220609,0,PM2.5,28,29,24,26,28,29,32,22,28,31,30,35,26,22,28,36,35,26,28,18,26,16,18,32,25,27,27,28,33,24,33,31,34,30,30
20220609,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220609,0,PM10,50,49,48,54,56,59,54,51,55,52,49,,49,43,57,70,80,52,51,46,53,31,36,63,39,28,52,36,47,39,33,40,63,,58
20220609,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220609,0,AQI,50,49,48,52,53,55,52,51,53,51,49,50,49,43,54,60,65,51,51,46,52,31,36,57,39,39,51,40,48,39,48,45,57,43,54
20220609,1,PM2.5,29,29,23,26,28,27,27,20,21,26,27,31,28,25,30,34,34,28,29,22,29,16,17,36,28,27,28,27,32,25,37,30,33,26,29
20220609,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220609,1,PM10,52,49,46,51,55,53,45,42,42,48,45,,55,49,57,68,75,51,52,56,55,26,35,68,34,34,54,32,48,31,,36,60,,55
20220609,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220609,1,AQI,51,49,46,51,53,52,45,42,42,48,45,45,53,49,54,59,63,51,51,53,53,26,35,59,40,39,52,39,48,36,53,43,55,38,53
20220609,2,PM2.5,28,27,24,29,27,25,28,16,22,22,22,28,31,25,29,35,33,29,29,19,30,15,16,38,30,28,26,28,34,24,39,28,33,25,27
20220609,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220609,2,PM10,52,46,50,53,53,50,48,53,44,44,38,,62,50,53,65,70,52,52,50,54,24,35,69,40,31,55,34,50,35,,40,58,26,52
20220609,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
