date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220327,0,PM2.5,4,4,4,5,4,5,5,5,5,5,5,4,4,4,3,3,5,6,3,3,3,3,3,4,4,5,4,6,4,7,12,5,4,6,4
20220327,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,0,PM10,37,37,32,40,34,42,40,49,42,42,33,50,24,24,21,19,27,24,24,24,28,54,31,35,55,29,44,70,46,71,86,65,39,58,44
20220327,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,0,AQI,37,37,32,40,34,42,40,49,42,42,33,50,28,27,28,28,29,26,26,25,28,52,31,35,53,29,44,60,46,61,68,58,39,54,44
20220327,1,PM2.5,4,4,4,4,4,4,5,4,5,5,8,4,4,4,4,4,3,4,3,3,3,3,3,3,4,5,4,5,4,6,2,4,4,5,5
20220327,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,1,PM10,25,24,22,23,22,23,26,25,28,37,26,29,21,21,17,17,15,16,17,20,24,32,23,22,27,49,27,36,27,35,67,41,34,39,38
20220327,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,1,AQI,26,27,24,24,30,25,26,25,28,37,27,29,28,27,28,28,30,26,26,24,24,32,26,24,27,49,27,36,27,35,59,41,34,39,38
20220327,2,PM2.5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,10,4,4,5,4
20220327,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,2,PM10,21,20,20,21,18,18,23,19,26,27,20,20,18,17,15,18,16,13,13,16,20,24,16,18,15,12,24,24,23,19,35,29,25,25,28
20220327,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,2,AQI,26,26,22,23,29,25,23,21,26,27,27,25,27,26,27,26,28,26,26,23,23,26,26,24,23,19,24,25,25,25,35,29,25,25,28
20220327,3,PM2.5,4,4,5,4,4,3,5,5,5,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,11,4,4,4,3
20220327,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,3,PM10,19,18,23,22,16,17,25,28,26,27,18,23,19,24,13,17,16,11,12,12,16,17,13,16,21,13,20,20,19,16,26,28,24,23,21
20220327,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,3,AQI,25,25,23,22,29,25,25,28,26,27,27,25,27,26,27,26,27,26,26,23,23,26,25,24,23,19,21,24,24,25,26,28,25,24,27
20220327,4,PM2.5,4,4,5,5,4,3,5,5,5,4,4,5,5,4,3,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,5,4,4,4,3
20220327,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,4,PM10,18,17,26,22,15,15,25,25,26,26,18,27,20,41,15,19,16,13,12,13,13,7,12,17,21,17,18,23,20,13,23,27,26,22,18
20220327,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,4,AQI,23,23,26,22,26,25,25,25,26,26,26,27,25,41,26,25,26,25,25,16,22,26,25,21,21,19,21,24,23,25,23,27,26,24,27
20220327,5,PM2.5,4,4,6,5,4,3,5,5,5,4,5,5,5,4,4,4,4,3,3,9,9,3,3,4,4,4,4,4,4,4,8,4,5,5,3
20220327,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,5,PM10,19,14,27,22,15,14,25,37,25,22,21,24,20,,16,20,18,11,12,25,33,13,12,16,31,12,20,18,20,17,20,24,25,23,18
20220327,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,5,AQI,19,15,27,22,26,24,25,37,25,24,21,24,22,22,22,23,22,24,24,25,33,26,21,21,31,20,21,22,20,21,23,25,25,23,25
20220327,6,PM2.5,5,4,6,6,4,4,6,6,9,4,6,5,6,5,4,5,4,2,6,7,26,4,3,4,4,4,4,5,4,4,5,4,5,5,3
20220327,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,6,PM10,20,15,28,30,17,20,28,30,47,21,22,27,21,48,16,21,20,12,19,24,65,22,13,15,18,19,15,27,20,20,20,26,25,19,18
20220327,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,6,AQI,20,15,28,30,23,21,32,30,51,25,22,27,21,48,18,21,21,23,23,26,58,25,13,22,22,20,22,27,20,20,20,26,25,20,24
20220327,7,PM2.5,5,5,7,9,5,7,8,7,13,5,5,5,6,7,5,6,5,2,4,15,5,8,6,4,5,6,5,6,6,7,6,6,7,16,3
20220327,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,7,PM10,25,21,36,40,24,36,39,49,52,25,21,27,22,37,19,25,24,13,14,41,15,51,23,18,22,29,21,25,39,23,26,37,34,29,18
20220327,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,7,AQI,25,21,36,40,24,36,39,49,51,25,22,27,22,37,19,25,24,22,21,41,15,51,23,19,22,29,21,25,39,23,26,37,34,29,23
20220327,8,PM2.5,6,8,6,6,7,5,6,5,8,6,6,5,6,7,11,7,7,2,4,17,10,10,11,6,7,6,5,6,8,8,3,5,9,8,5
20220327,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220327,8,PM10,27,33,23,27,31,24,29,29,39,32,24,31,24,41,39,29,28,16,14,69,33,45,42,28,44,31,21,27,46,36,34,44,46,56,23
20220327,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
