date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220122,0,SO2,2,2,2,5,3,4,2,1,2,4,2,1,1,1,3,1,3,4,4,5,1,3,2,2,1,1,3,2,2,3,4,2,3,1,1
20220122,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,0,NO2,53,56,56,58,61,50,53,47,59,55,61,55,54,53,57,31,28,58,52,55,50,40,49,58,50,56,53,54,58,59,62,50,61,52,28
20220122,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,0,O3,2,1,2,2,4,1,2,1,2,3,2,2,2,1,2,19,21,1,1,2,3,9,4,2,2,1,1,2,2,2,1,2,1,3,23
20220122,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,0,CO,1.6,1.8,1.5,1.8,1.7,2,1.3,0.8,1.5,1.8,1.2,1.3,1.4,1.4,1.1,0.8,0.8,1.5,1.6,1.4,1.4,1.2,1.3,1.9,1.8,2.1,2.1,1.8,1.7,2,2.6,1.1,1.2,1.1,0.5
20220122,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,1,SO2,2,2,2,5,3,4,2,1,2,4,1,1,1,1,3,1,3,5,5,5,1,3,2,2,1,1,2,2,2,3,4,2,3,1,1
20220122,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,1,NO2,52,55,56,57,61,51,54,55,58,54,59,54,56,54,56,38,33,58,51,54,50,39,48,58,50,56,52,54,58,59,61,49,61,53,29
20220122,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,1,O3,2,1,2,2,4,1,2,2,2,3,2,2,1,2,2,14,17,2,1,2,2,7,3,2,1,1,1,2,2,2,1,2,1,1,21
20220122,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,1,CO,1.7,1.9,1.7,2,1.9,2.2,1.1,1.1,1.6,1.6,1.3,1.4,1.5,1.5,1.1,0.7,0.8,1.6,1.7,1.4,1.4,1.3,1.3,2,1.8,2.1,2.1,2.1,1.9,2.1,2.6,1.3,1.3,1.4,0.5
20220122,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,2,SO2,2,2,3,5,2,4,2,1,2,2,2,1,1,2,3,3,3,5,5,6,1,3,2,2,3,1,4,2,2,3,4,3,1,2,1
20220122,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,2,NO2,53,55,55,55,61,51,54,57,58,53,58,53,55,52,57,33,29,58,52,53,48,37,46,58,50,55,53,53,57,59,61,49,60,52,29
20220122,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,2,O3,2,1,2,2,4,1,2,2,2,3,2,2,1,2,2,18,19,1,1,2,2,8,3,2,2,1,1,2,2,2,1,2,1,1,21
20220122,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,2,CO,1.8,2,1.8,2.1,2,2.2,1.4,1.2,1.7,1.7,1.3,1.3,1.5,1.6,1.3,0.7,0.8,1.8,1.8,1.5,1.4,1.3,1.3,2,1.7,2.1,2.1,2.2,2,2.2,2.4,1.4,1.3,1.5,0.6
20220122,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,3,SO2,2,2,3,5,2,3,2,1,2,2,2,1,1,1,3,1,3,4,5,6,1,3,1,3,3,1,4,3,2,3,3,3,1,2,1
20220122,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,3,NO2,53,53,55,55,61,50,54,55,58,50,57,54,54,51,55,33,30,57,51,50,46,36,46,59,49,55,52,52,57,58,61,48,59,51,40
20220122,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,3,O3,2,1,2,2,4,1,2,2,2,3,2,2,2,2,2,16,16,2,1,1,2,7,3,2,2,2,1,2,2,2,2,2,1,1,14
20220122,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,3,CO,1.9,2.2,1.9,2.3,2.1,2.2,1.5,1.3,1.9,1.7,1.5,1.4,1.5,1.5,1.3,0.7,0.8,1.4,2,1.4,1.4,1.3,1.3,2.1,1.9,2.2,2.2,2.3,2.1,2.2,2.4,1.4,1.4,1.7,0.7
