date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220526,0,SO2,3,1,3,1,3,3,1,1,3,2,3,2,1,3,1,3,3,1,3,3,2,3,3,3,3,3,1,1,3,1,1,3,3,3,3
20220526,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,0,NO2,17,16,15,18,22,18,30,28,13,27,42,40,6,50,6,17,14,7,4,38,26,10,21,21,25,17,15,8,25,23,20,17,11,17,5
20220526,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,0,O3,88,79,79,77,87,6,61,24,71,59,33,34,60,14,56,39,35,61,63,12,25,59,45,32,34,80,91,93,63,68,77,59,63,75,71
20220526,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,0,CO,0.2,,0.2,0.3,0.3,1,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.1,0.1,0.4,0.2
20220526,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,1,SO2,3,1,3,,3,3,1,1,3,3,3,1,1,3,3,3,3,1,3,3,2,1,3,3,3,3,1,3,3,3,1,3,3,3,9
20220526,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,1,NO2,20,16,14,,21,14,34,31,17,20,58,31,7,20,6,10,8,4,4,35,20,10,21,21,27,20,18,10,19,19,23,14,13,16,5
20220526,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,1,O3,78,69,72,,80,8,50,13,54,58,18,40,60,42,60,43,39,64,62,14,27,57,30,30,27,74,84,86,70,76,71,66,59,72,70
20220526,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,1,CO,0.2,,0.2,,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.5,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.1,0.4,0.2
20220526,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,2,SO2,3,3,3,3,3,3,1,1,3,8,3,1,1,3,1,3,3,1,3,4,2,3,3,3,3,3,1,1,3,3,2,3,3,2,6
20220526,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,2,NO2,24,19,15,30,42,18,46,39,20,12,18,15,14,9,7,12,11,5,3,20,14,9,23,30,45,28,21,12,16,18,26,13,13,16,4
20220526,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,2,O3,63,55,57,44,48,15,22,6,42,60,66,58,50,55,64,35,31,59,61,26,41,53,25,26,17,60,73,77,68,73,62,65,57,66,71
20220526,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,2,CO,0.2,,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.5,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.3,0.3,0.2,0.4,0.2
20220526,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,3,SO2,3,3,3,3,3,3,1,1,3,7,3,3,1,3,1,3,3,1,3,3,2,1,3,3,3,1,1,3,3,3,2,3,3,3,2
20220526,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,3,NO2,28,20,18,32,73,19,51,43,39,13,10,15,13,22,10,9,7,6,2,19,8,11,20,35,47,38,29,11,17,25,27,12,13,19,3
20220526,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,3,O3,45,36,37,33,10,13,13,2,13,61,72,58,52,38,72,33,31,55,59,26,48,45,29,18,9,38,59,73,63,59,57,63,55,57,71
20220526,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,3,CO,0.3,,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.5,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.1,0.2,0.4,0.2
20220526,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,4,SO2,3,3,3,3,3,3,,1,3,3,3,3,2,3,2,3,3,1,3,3,2,1,3,3,3,6,6,3,3,3,2,3,3,2,2
20220526,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,4,NO2,30,26,22,30,69,21,,41,42,12,18,17,10,8,12,9,6,7,5,19,6,13,17,46,34,54,53,11,20,27,26,12,12,18,2
20220526,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220526,4,O3,34,26,22,22,8,12,,4,6,59,61,54,55,60,66,28,27,52,51,22,50,35,34,5,24,12,19,68,48,50,53,60,55,50,72
