date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220624,0,PM2.5,6,3,5,6,5,4,6,8,6,4,8,11,3,5,5,6,9,4,2,5,3,6,4,6,7,,5,5,3,5,8,9,6,7,3
20220624,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,0,PM10,20,10,16,12,19,17,21,24,23,14,27,43,8,11,7,14,18,7,5,17,12,38,10,17,22,,24,35,12,30,27,50,20,28,8
20220624,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,0,AQI,22,10,17,21,21,23,21,24,23,31,27,43,28,30,21,15,18,23,32,18,12,38,16,20,22,,24,35,24,30,28,50,20,28,24
20220624,1,PM2.5,8,4,6,6,5,5,7,8,7,3,6,8,4,5,5,8,8,3,2,6,4,5,4,,,,5,5,4,6,9,7,5,8,2
20220624,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,1,PM10,21,14,19,12,20,17,24,22,24,15,20,17,8,39,,18,18,6,6,18,14,28,10,,,,20,39,14,31,20,41,18,22,6
20220624,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,1,AQI,21,14,20,18,31,21,24,22,24,33,21,17,25,39,22,18,18,29,30,18,14,28,15,,,,25,39,19,31,24,41,21,22,24
20220624,2,PM2.5,9,4,6,6,5,6,8,7,6,2,4,6,4,6,4,6,6,4,3,5,4,5,4,,7,,4,6,5,7,2,6,5,7,2
20220624,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,2,PM10,22,13,20,12,18,20,24,18,22,13,14,,9,48,7,16,15,10,7,16,14,20,11,,20,,15,35,16,46,25,29,19,19,5
20220624,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,2,AQI,22,13,20,13,28,21,24,18,22,30,24,21,21,48,24,16,15,18,23,16,14,20,14,,20,,26,35,25,46,25,29,19,21,25
20220624,3,PM2.5,7,4,5,5,4,6,7,7,6,4,3,6,4,5,5,5,6,4,3,5,6,,4,,7,,5,6,6,7,11,5,4,6,2
20220624,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,3,PM10,20,13,18,10,14,20,20,21,24,16,12,10,9,,7,14,14,11,8,18,19,,12,,16,,20,32,18,38,25,29,19,12,6
20220624,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,3,AQI,20,13,18,14,24,22,20,21,24,31,24,19,19,19,23,14,14,12,18,18,19,,12,,16,,20,32,27,38,25,29,19,15,22
20220624,4,PM2.5,6,3,5,5,4,5,6,7,4,6,3,6,4,5,4,6,6,3,3,5,8,5,5,,7,,5,6,5,6,24,5,4,4,2
20220624,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,4,PM10,16,12,17,12,13,16,18,16,17,10,11,9,9,11,6,15,15,7,7,19,25,23,14,,21,,22,14,15,10,33,22,18,4,5
20220624,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,4,AQI,17,12,17,12,26,21,18,16,17,27,22,18,17,20,25,15,15,20,19,19,25,23,14,,21,,22,16,24,14,35,22,18,10,21
20220624,5,PM2.5,5,3,5,6,3,4,8,7,6,5,3,6,4,5,4,6,6,3,2,6,8,5,5,,7,,4,6,4,5,13,5,4,4,2
20220624,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,5,PM10,13,10,16,13,11,14,20,10,19,8,10,11,9,15,5,16,15,7,7,21,23,35,14,,23,,17,18,14,12,24,22,17,,5
20220624,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,5,AQI,18,10,16,13,22,18,20,11,19,26,24,20,18,20,26,16,15,18,19,21,23,35,14,,23,,17,19,20,17,24,22,19,20,18
20220624,6,PM2.5,5,3,4,7,3,5,7,7,6,4,3,7,4,4,3,6,7,3,2,6,7,6,6,,7,,4,6,5,8,11,4,4,4,2
20220624,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,6,PM10,15,12,13,15,11,17,18,19,20,7,10,28,9,14,5,16,16,8,6,21,19,21,16,,15,,18,28,15,54,31,16,20,14,6
20220624,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,6,AQI,17,12,14,15,20,27,18,19,20,26,24,28,19,22,24,16,16,17,18,21,19,21,16,,15,,18,28,21,52,31,22,20,18,20
20220624,7,PM2.5,5,6,4,4,3,5,4,7,6,5,4,12,4,4,4,8,7,4,3,6,4,6,7,,6,,4,6,4,6,13,6,4,11,3
20220624,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,7,PM10,16,21,15,12,12,17,16,40,20,9,14,68,8,20,6,16,16,11,8,22,11,8,18,,10,,14,40,15,28,29,28,20,36,8
20220624,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,7,AQI,18,21,16,18,17,19,16,40,20,24,18,59,20,23,20,16,16,14,19,22,16,14,18,,16,,21,40,19,28,29,28,20,36,17
20220624,8,PM2.5,5,4,4,4,2,5,4,6,4,6,6,7,4,4,4,8,9,4,3,6,3,5,4,,6,,4,5,4,6,7,5,4,5,3
20220624,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,8,PM10,16,16,14,13,11,16,16,23,14,16,19,22,9,25,5,17,17,12,8,19,9,33,11,,19,,16,23,16,37,34,21,18,35,9
20220624,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,8,AQI,23,19,17,20,20,17,16,23,17,22,19,22,20,25,23,17,17,18,20,19,21,33,19,,20,,22,23,17,37,34,22,18,35,17
20220624,9,PM2.5,3,4,3,,2,4,4,7,4,5,4,6,3,4,3,8,9,5,3,4,3,4,3,,6,,4,,4,6,1,4,2,5,2
20220624,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,9,PM10,13,14,13,,11,14,15,,14,10,14,9,9,19,,18,,15,10,12,7,,8,,14,,15,,15,22,11,,10,31,5
20220624,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,9,AQI,28,24,23,,24,24,20,14,21,28,25,21,21,22,25,19,16,21,22,21,24,22,23,,23,,27,,22,22,26,26,25,31,25
20220624,10,PM2.5,4,3,3,3,2,4,4,7,3,6,3,6,3,4,3,6,7,3,3,4,2,4,2,,5,,4,4,4,6,7,3,2,4,2
20220624,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,10,PM10,13,11,12,10,11,14,14,9,13,6,11,11,8,31,4,15,16,10,9,9,6,,6,,11,,14,10,14,26,,,8,16,4
20220624,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,10,AQI,34,30,30,30,27,31,28,21,27,31,28,26,25,31,27,25,21,29,26,25,27,25,26,,28,,33,30,28,26,31,29,26,25,25
20220624,11,PM2.5,4,4,3,3,2,5,4,7,2,8,2,5,3,4,3,5,5,4,3,4,3,3,2,2,6,,3,5,4,6,22,3,2,3,2
20220624,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,11,PM10,13,13,12,10,11,17,11,15,,8,11,,6,20,4,14,13,11,10,11,6,10,6,6,6,,13,21,13,17,,8,8,,4
20220624,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,11,AQI,43,39,36,39,32,42,35,30,3,33,30,28,29,30,33,31,28,35,32,29,30,27,29,31,32,,38,39,37,17,36,30,29,25,27
20220624,12,PM2.5,3,3,3,2,2,5,4,5,3,8,3,5,3,4,3,3,4,4,3,3,4,4,2,3,7,6,4,3,3,,2,3,2,3,3
20220624,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,12,PM10,9,10,10,8,10,19,10,,11,8,11,,7,,3,9,8,11,10,9,9,19,7,7,9,20,15,,12,22,10,,11,,7
20220624,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,12,AQI,40,39,36,37,32,69,35,27,30,34,32,29,30,31,36,34,31,41,39,32,35,30,32,39,40,46,48,33,44,22,41,32,30,27,32
20220624,13,PM2.5,2,3,3,2,2,4,3,4,3,8,2,4,4,5,3,3,3,3,3,4,4,4,3,3,7,6,4,3,3,,13,4,3,4,3
20220624,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,13,PM10,8,9,10,8,11,11,9,,11,,10,7,8,,3,8,7,9,8,10,10,,10,7,9,28,15,,11,,,11,14,27,7
20220624,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,13,AQI,35,33,31,34,29,39,30,25,31,36,34,30,32,32,37,35,32,42,40,36,39,36,38,42,46,63,75,35,38,41,48,34,33,33,35
20220624,14,PM2.5,2,4,3,2,3,3,3,4,3,8,2,4,4,5,3,3,3,3,3,4,4,5,3,2,6,5,3,3,2,3,12,3,3,3,3
20220624,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,14,PM10,9,9,11,8,11,9,9,18,11,,9,12,9,13,3,8,7,8,8,13,11,8,11,6,,,12,8,9,,19,13,11,,7
20220624,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,14,AQI,37,33,34,35,30,35,33,29,34,38,37,33,35,34,38,37,34,45,41,41,43,40,43,37,41,41,45,38,34,32,63,37,36,34,37
20220624,15,PM2.5,2,4,4,2,3,4,4,4,2,10,3,5,4,4,3,3,3,3,3,4,4,5,3,2,7,4,3,4,3,3,,3,3,3,3
20220624,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,15,PM10,10,9,11,8,11,11,10,,11,,11,15,9,18,3,7,7,7,6,11,10,13,11,6,,10,11,15,10,,25,8,10,6,9
20220624,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,15,AQI,42,39,39,40,35,41,38,33,37,44,40,36,37,36,40,40,36,42,37,41,43,46,46,36,38,37,40,43,39,35,59,40,39,36,41
20220624,16,PM2.5,2,4,4,3,3,4,3,4,3,10,3,5,4,4,3,2,3,2,3,4,4,5,3,2,5,4,3,4,3,4,11,3,3,3,3
20220624,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,16,PM10,10,10,11,11,11,11,10,,12,,12,38,8,12,3,7,7,6,6,10,9,16,10,6,12,17,13,8,11,45,20,7,9,5,9
20220624,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,16,AQI,45,43,41,42,36,45,39,34,41,45,43,39,39,39,42,40,37,37,37,40,42,44,43,35,37,41,44,43,45,45,43,40,39,37,40
20220624,17,PM2.5,3,3,3,2,2,2,3,4,2,10,3,5,3,3,2,2,3,2,2,4,3,4,2,2,5,4,4,4,3,3,12,5,2,4,3
20220624,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,17,PM10,11,9,12,10,8,11,10,,12,,13,26,8,11,,6,5,5,5,8,7,19,10,5,13,14,14,26,10,21,19,15,8,5,9
20220624,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,17,AQI,48,44,46,44,35,47,40,35,42,46,46,41,37,37,42,40,36,38,38,37,39,40,41,39,40,45,46,44,45,41,45,42,41,38,40
20220624,18,PM2.5,2,3,3,2,3,2,3,5,2,9,3,5,3,3,2,2,3,2,2,4,3,5,3,2,5,5,4,4,3,3,10,5,2,5,3
20220624,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,18,PM10,12,8,12,10,10,12,14,19,12,10,18,16,9,31,2,6,6,5,5,7,6,24,12,5,,29,14,16,12,21,24,22,8,14,10
20220624,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,18,AQI,48,45,45,44,38,48,41,37,42,46,46,40,35,35,42,39,35,36,35,34,34,43,43,39,40,45,48,45,45,41,52,44,40,39,42
20220624,19,PM2.5,2,3,5,3,3,2,4,7,3,12,4,6,3,3,2,2,4,4,3,5,3,5,4,2,5,5,4,6,4,4,21,6,4,7,3
20220624,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,19,PM10,14,9,14,12,11,14,18,20,17,14,19,19,10,93,3,8,7,7,8,16,9,33,16,5,17,33,15,25,16,26,31,25,12,20,11
20220624,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,19,AQI,47,42,44,42,38,46,39,36,41,45,45,39,31,72,30,36,30,35,29,30,27,40,33,34,35,43,47,48,47,43,49,42,40,39,39
20220624,20,PM2.5,3,4,5,4,3,3,4,7,4,15,6,9,7,5,3,4,6,7,3,11,4,7,5,3,6,7,5,7,5,5,7,7,7,9,3
20220624,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,20,PM10,19,13,17,15,14,18,20,44,23,19,28,31,17,32,3,15,10,15,10,23,16,36,22,10,33,50,41,27,21,39,38,33,20,18,12
20220624,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,20,AQI,47,42,43,43,35,44,36,44,41,43,39,37,26,32,24,29,23,29,27,23,22,36,30,29,33,50,48,49,45,44,44,38,38,40,39
20220624,21,PM2.5,4,5,5,6,4,4,5,8,5,15,9,11,10,19,4,6,8,6,4,18,6,10,9,4,10,8,6,7,7,6,14,12,14,11,3
20220624,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,21,PM10,25,16,21,19,18,24,25,34,32,29,44,47,21,99,4,24,15,12,11,46,19,76,32,17,32,50,146,36,27,32,61,48,40,33,14
20220624,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,21,AQI,46,37,45,41,38,45,37,34,34,40,44,47,24,75,21,24,20,22,24,46,19,63,32,22,32,50,98,46,35,40,56,48,40,37,36
20220624,22,PM2.5,5,6,6,8,5,5,7,10,6,13,10,14,8,18,4,7,11,6,4,13,5,10,14,5,13,10,7,9,8,7,1,8,13,12,4
20220624,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220624,22,PM10,31,22,28,29,25,29,30,32,40,40,47,52,18,94,,27,18,11,10,37,22,37,43,20,47,59,153,59,33,43,44,61,36,42,19
20220624,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
