date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220118,0,PM2.5,37,37,40,43,42,37,43,33,51,30,36,31,24,30,26,27,33,12,11,12,12,13,12,27,31,40,37,40,38,41,62,19,31,50,30
20220118,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,0,PM10,60,52,67,58,56,56,75,52,96,41,62,62,40,101,39,37,36,13,18,21,17,18,26,58,54,85,86,52,72,61,105,34,54,76,36
20220118,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,0,AQI,55,53,59,60,59,53,63,51,73,43,56,56,40,76,39,39,48,18,18,21,18,19,26,54,52,68,68,57,61,58,84,34,52,69,43
20220118,1,PM2.5,42,40,43,51,44,39,42,31,56,29,30,29,22,31,17,25,30,12,13,13,12,13,12,31,30,46,41,49,45,47,49,16,29,39,30
20220118,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,1,PM10,63,56,72,63,60,61,70,46,101,39,53,57,30,74,33,34,39,22,20,17,18,19,24,55,48,90,109,59,78,74,86,30,50,75,38
20220118,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,1,AQI,59,57,61,70,62,56,60,46,77,42,52,54,32,62,33,36,43,22,20,19,18,19,24,53,48,70,80,68,64,65,68,30,50,63,43
20220118,2,PM2.5,45,46,44,52,46,43,39,33,56,32,29,31,27,30,23,23,24,15,15,13,12,14,13,46,40,52,49,58,51,51,44,16,24,39,34
20220118,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,2,PM10,71,58,73,68,64,66,68,45,118,44,52,60,46,93,43,40,35,22,31,24,21,25,26,67,59,114,139,69,88,77,71,27,43,55,37
20220118,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,2,AQI,63,64,62,72,64,60,59,48,84,46,51,55,46,72,43,40,35,22,31,24,21,25,26,64,57,82,95,79,70,70,62,27,43,55,49
