date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220131,0,PM2.5,148,152,135,155,165,143,104,81,74,60,11,35,72,65,44,68,112,153,146,138,137,158,156,150,160,150,153,142,163,168,124,9,9,10,18
20220131,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,0,PM10,184,172,159,155,185,166,132,,87,69,23,51,87,,53,82,132,174,165,166,161,,180,176,,,181,,187,,,25,17,79,28
20220131,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,0,AQI,198,202,179,205,215,190,137,108,99,82,23,51,97,88,62,92,147,203,195,183,182,208,206,200,210,200,203,189,213,218,163,25,20,65,28
20220131,1,PM2.5,86,62,39,32,64,73,8,8,7,8,6,6,23,21,6,11,27,64,80,136,135,159,158,122,115,114,119,21,85,107,170,6,6,7,9
20220131,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,1,PM10,115,76,47,,73,86,15,9,14,15,15,10,32,,10,16,29,74,91,162,160,,181,140,,,141,32,98,,,14,13,,19
20220131,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,1,AQI,114,84,55,46,87,98,20,19,19,20,19,19,33,30,20,18,39,87,107,180,179,209,208,160,150,149,156,32,113,140,220,21,20,19,19
20220131,2,PM2.5,7,7,5,6,7,10,5,5,6,6,5,5,7,7,5,5,5,5,5,100,123,149,142,14,8,9,10,7,10,21,114,6,5,6,7
20220131,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,2,PM10,15,14,12,10,13,16,10,17,12,12,13,9,12,,8,8,8,8,9,119,140,,159,19,,,15,,16,,,16,11,,15
20220131,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,2,AQI,18,19,20,20,21,17,21,19,19,20,18,19,17,20,21,19,21,22,20,132,162,199,189,20,20,13,18,15,17,30,149,21,20,19,19
20220131,3,PM2.5,5,4,4,5,6,6,4,4,5,5,4,4,5,5,4,5,4,3,3,4,27,98,94,4,4,5,5,5,4,5,32,5,4,5,6
20220131,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,3,PM10,11,9,8,7,10,10,8,43,9,10,10,15,9,,7,8,7,6,6,6,29,,106,7,,,9,,9,,,13,9,8,13
20220131,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,3,AQI,18,21,20,21,20,17,21,43,20,20,19,19,18,20,21,19,22,23,22,21,39,129,124,19,22,14,19,16,19,8,46,21,20,19,19
20220131,4,PM2.5,4,5,5,5,5,4,4,5,4,4,4,4,4,4,4,5,4,3,3,5,12,39,23,3,4,4,4,5,4,5,9,5,4,4,5
20220131,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,4,PM10,9,9,8,7,9,8,8,19,8,9,10,9,9,6,7,11,8,7,7,7,14,,27,6,,,7,,8,,,13,9,8,11
20220131,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,4,AQI,17,19,18,20,21,17,18,19,19,20,18,20,17,19,20,20,22,22,20,20,19,55,33,19,23,15,20,15,16,19,19,21,19,8,18
20220131,5,PM2.5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,4,7,6,4,4,3,3,5,4,5,13,5,4,4,5
20220131,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,5,PM10,9,9,9,8,9,8,9,15,8,8,10,12,9,13,9,11,10,8,8,5,6,,8,7,,,7,,9,,,14,9,9,11
20220131,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,5,AQI,17,20,19,20,21,18,20,19,20,20,20,20,17,20,21,20,22,22,21,20,20,20,21,20,22,15,19,16,18,19,20,21,20,19,18
20220131,6,PM2.5,4,4,5,5,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,3,3,4,4,4,4,4,4,5,4,5,7,6,5,4,5
20220131,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,6,PM10,10,10,10,9,10,8,10,21,10,9,11,22,11,19,9,12,11,9,10,6,6,,6,8,8,13,9,11,9,,8,17,10,13,10
20220131,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,6,AQI,18,20,19,19,21,18,19,21,19,20,20,22,17,20,21,21,23,22,22,19,19,22,21,20,22,16,18,16,18,19,20,19,17,19,18
20220131,7,PM2.5,4,6,5,5,5,4,5,6,6,5,5,5,5,5,4,5,5,5,4,4,4,4,3,4,5,4,4,5,4,5,2,6,5,4,5
20220131,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,7,PM10,12,14,12,11,12,10,12,25,11,10,13,26,11,20,11,14,13,11,10,7,8,4,6,9,15,20,10,22,10,,14,28,12,18,11
20220131,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,7,AQI,18,20,18,19,21,19,18,25,18,18,17,26,16,20,20,20,22,18,21,18,19,22,22,19,21,20,17,22,18,18,19,28,14,18,17
20220131,8,PM2.5,4,6,5,5,5,4,5,6,6,5,6,5,5,5,5,4,4,5,4,4,4,4,4,6,5,4,4,6,5,5,8,5,5,7,6
20220131,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,8,PM10,13,14,13,12,12,11,12,26,13,12,15,36,15,40,13,14,13,15,11,9,9,23,10,12,26,24,11,35,11,7,14,26,12,28,12
20220131,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,8,AQI,18,19,17,19,21,18,20,26,17,19,15,36,18,40,21,21,23,20,21,20,20,23,21,17,26,24,19,35,18,18,18,26,17,28,15
20220131,9,PM2.5,5,7,6,5,5,5,5,5,6,6,5,5,5,5,4,3,3,6,4,4,4,6,6,5,6,5,5,6,5,6,17,4,5,22,10
20220131,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,9,PM10,15,17,14,13,13,13,12,22,12,12,14,41,17,43,11,9,9,16,11,9,8,22,12,13,32,24,12,38,13,28,29,29,12,51,19
20220131,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,9,AQI,17,20,17,19,21,19,21,22,19,17,18,41,19,43,22,23,25,20,21,20,20,22,21,19,32,24,18,38,17,28,29,29,21,51,19
20220131,10,PM2.5,4,5,5,,4,4,4,4,5,6,5,4,5,5,4,3,3,4,4,5,4,6,5,5,5,4,4,5,5,6,11,4,4,13,6
20220131,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,10,PM10,13,13,11,,12,12,11,14,11,12,13,31,21,83,10,10,9,12,10,9,7,17,11,12,31,40,13,31,13,28,33,24,10,57,12
20220131,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,10,AQI,20,21,20,21,23,20,22,21,21,20,20,31,21,67,23,23,25,23,22,20,21,22,22,20,31,40,20,31,18,28,33,24,22,54,21
20220131,11,PM2.5,4,4,5,4,4,4,4,5,4,4,4,3,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,6,4,5,8,4,3,16,3
20220131,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220131,11,PM10,12,12,11,10,13,11,12,19,10,10,12,25,17,56,9,10,10,10,9,8,8,21,9,11,20,37,14,32,10,21,26,22,10,36,8
20220131,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
